frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
61,30.303,2,70,"[889.42, 90.0781, 2329.14]","[913.498, -106.931, 2274.01]","[794.289, -140.503, 2399.55]","[759.214, -416.092, 2355.55]","[576.03, -595.774, 2184.94]","[1061.51, -104.266, 2176.43]","[1115.14, -374.24, 2118.52]","[1046.87, -604.574, 1925.55]","[895.866, -370.573, 2212.46]","[889.505, -565.365, 2150.09]","[796.876, -609.984, 2154.24]","[796.864, -1030.21, 2154.23]","[796.864, -1425.68, 2154.23]","[983.458, -583.889, 2109.26]","[930.138, -804.652, 1757.77]","[909.743, -1225.69, 1776.62]","[606.56, -565.827, 2213.38]","[1058.25, -566.185, 1957.71]","[919.003, -24.6006, 2293.23]","[0, 0, 0]"
62,30.303,2,67,"[-506.375, 45.7863, 2116.4]","[-563.494, -134.032, 2045.43]","[-646.26, -82.0727, 1903.4]","[-703.408, -337.215, 1813.19]","[-642.019, -607.384, 1686.3]","[-500.28, -152.691, 2213.85]","[-437.101, -410.237, 2135.36]","[-269.698, -633.618, 2013.12]","[-597.518, -361.181, 1996.06]","[-609.827, -551.216, 1929.53]","[-683.352, -563.495, 1844.07]","[-377.963, -671.711, 1537.98]","[-391.351, -1066.68, 1574.31]","[-502.433, -562.188, 1991.68]","[-507.167, -975.209, 1990.17]","[-507.167, -1363.87, 1990.17]","[-652.25, -562.356, 1707.45]","[-297.598, -596.388, 2033.49]","[-551.429, -53.4831, 2062.93]","[0, 0, 0]"
62,30.303,2,70,"[888.786, 90.5507, 2329.14]","[910.826, -107.056, 2273.94]","[793.182, -141.663, 2400.62]","[755.704, -416.838, 2355.37]","[572.063, -595.576, 2184.04]","[1059.21, -103.618, 2177.43]","[1115.12, -373.064, 2118.68]","[1047.07, -603.953, 1926.11]","[895.73, -370.616, 2212.8]","[889.508, -565.483, 2150.05]","[796.957, -609.857, 2154.25]","[797.003, -1030.4, 2154.22]","[797.003, -1426.02, 2154.22]","[983.256, -584.004, 2109.27]","[914.239, -841.231, 1787.59]","[902.203, -1264.48, 1810.52]","[602.67, -565.787, 2212.6]","[1058.41, -565.472, 1958.21]","[915.547, -24.6185, 2293.06]","[0, 0, 0]"
63,30.303,2,67,"[-511.376, 44.5167, 2118.96]","[-568.516, -135.411, 2047.41]","[-649.487, -82.3908, 1904.79]","[-704.265, -336.373, 1810.36]","[-641.561, -609.314, 1687.72]","[-511.645, -152.476, 2220.12]","[-449.995, -408.904, 2137.34]","[-282.036, -633.094, 2014.88]","[-603.988, -361.352, 1996.18]","[-616.563, -551.225, 1929.49]","[-684.452, -564.336, 1840.2]","[-684.304, -977.98, 1837.58]","[-684.304, -1366.48, 1837.58]","[-508.084, -558.957, 1991.27]","[-510.775, -969.275, 1990.6]","[-510.775, -1357.77, 1990.6]","[-652.012, -563.824, 1708.16]","[-310.029, -595.729, 2035.29]","[-555.913, -55.1367, 2065.61]","[0, 0, 0]"
63,30.303,2,70,"[888.169, 90.7328, 2329.09]","[908.912, -107.164, 2273.86]","[792.824, -142.515, 2401.45]","[754.417, -417.52, 2355.22]","[569.052, -595.103, 2184.33]","[1057.31, -103.182, 2178.12]","[1115.08, -372.237, 2118.83]","[1047.2, -603.513, 1926.47]","[895.636, -370.606, 2213.15]","[889.514, -565.529, 2150.03]","[797.068, -609.815, 2154.24]","[797.139, -1030.58, 2154.21]","[797.139, -1426.36, 2154.21]","[983.04, -584.204, 2109.26]","[904.427, -870.766, 1814.02]","[899.366, -1284.41, 1830.92]","[599.946, -565.505, 2212.82]","[1058.52, -564.967, 1958.53]","[913.071, -24.6365, 2292.88]","[0, 0, 0]"
64,29.4118,2,67,"[-516.316, 44.1125, 2120.81]","[-573.082, -136.262, 2049.36]","[-652.681, -82.6713, 1906.32]","[-704.604, -336.091, 1809.15]","[-643.555, -610.326, 1687.92]","[-516.667, -153.338, 2223.61]","[-463.772, -410.197, 2136.94]","[-291.69, -632.264, 2015.78]","[-608.39, -360.716, 1996.0]","[-620.06, -550.427, 1928.96]","[-685.244, -561.104, 1837.85]","[-685.221, -971.018, 1836.76]","[-685.221, -1359.34, 1836.76]","[-512.248, -550.295, 1995.02]","[-513.913, -956.221, 1998.12]","[-513.913, -1344.54, 1998.12]","[-653.731, -564.621, 1708.13]","[-320.37, -595.253, 2035.98]","[-560.491, -56.2168, 2068.4]","[0, 0, 0]"
64,29.4118,2,70,"[887.526, 90.6892, 2329.02]","[907.771, -107.258, 2273.8]","[793.064, -142.979, 2402.05]","[754.276, -417.93, 2355.12]","[568.057, -595.248, 2184.66]","[1055.84, -103.008, 2178.41]","[1115.07, -371.822, 2118.92]","[1047.25, -603.293, 1926.57]","[895.581, -370.562, 2213.52]","[889.521, -565.526, 2150.03]","[797.193, -609.802, 2154.22]","[797.272, -1030.74, 2154.2]","[797.272, -1426.68, 2154.2]","[982.797, -584.448, 2109.23]","[925.896, -796.194, 1764.19]","[944.767, -1123.34, 1715.05]","[599.094, -565.695, 2213.07]","[1058.55, -564.715, 1958.63]","[911.596, -24.6539, 2292.71]","[0, 0, 0]"
65,31.25,2,67,"[-522.019, 44.4542, 2122.02]","[-577.45, -136.678, 2051.21]","[-655.993, -83.0501, 1907.9]","[-704.381, -336.411, 1809.11]","[-647.644, -611.106, 1687.76]","[-518.296, -154.829, 2225.08]","[-471.875, -411.593, 2134.75]","[-296.337, -631.727, 2015.92]","[-611.375, -361.838, 1994.98]","[-621.52, -551.282, 1927.22]","[-686.142, -554.06, 1836.49]","[-686.445, -961.094, 1836.12]","[-686.445, -1349.24, 1836.12]","[-516.945, -541.51, 2001.93]","[-519.399, -948.154, 2007.22]","[-519.399, -1336.3, 2007.22]","[-657.101, -565.324, 1707.98]","[-325.593, -595.038, 2035.72]","[-565.413, -56.8102, 2071.15]","[0, 0, 0]"
65,31.25,2,70,"[887.061, 90.5353, 2328.94]","[907.203, -107.34, 2273.63]","[793.584, -143.168, 2402.3]","[754.408, -418.136, 2355.09]","[567.837, -595.904, 2185.26]","[1054.78, -103.024, 2178.42]","[1115.1, -371.721, 2118.95]","[1047.26, -603.225, 1926.45]","[895.557, -370.5, 2213.68]","[889.531, -565.572, 2150.08]","[797.325, -609.998, 2154.19]","[797.405, -1031.27, 2154.16]","[797.405, -1427.37, 2154.16]","[982.51, -585.018, 2109.17]","[972.179, -694.375, 1721.96]","[1007.91, -1013.28, 1690.02]","[598.932, -566.276, 2213.56]","[1058.56, -564.641, 1958.53]","[910.861, -24.6747, 2292.46]","[0, 0, 0]"
66,30.303,2,67,"[-528.528, 44.9482, 2122.64]","[-581.85, -136.918, 2052.56]","[-660.63, -84.2721, 1909.87]","[-703.456, -337.732, 1809.2]","[-651.448, -613.545, 1689.78]","[-518.654, -156.222, 2224.71]","[-475.755, -413.355, 2133.84]","[-298.7, -631.933, 2015.84]","[-613.376, -363.813, 1993.69]","[-621.945, -553.032, 1925.37]","[-687.008, -548.963, 1836.25]","[-687.386, -958.295, 1836.65]","[-687.386, -1346.26, 1836.65]","[-519.964, -537.091, 2006.4]","[-464.81, -807.783, 1720.93]","[-507.689, -1209.51, 1712.16]","[-660.117, -567.576, 1709.69]","[-328.209, -595.503, 2035.51]","[-570.757, -57.1465, 2073.25]","[0, 0, 0]"
66,30.303,2,70,"[886.715, 90.327, 2328.86]","[906.971, -107.419, 2273.34]","[794.281, -143.174, 2402.33]","[754.763, -418.226, 2355.22]","[567.948, -596.673, 2186.14]","[1054.03, -103.169, 2178.24]","[1115.14, -371.827, 2118.85]","[1047.18, -603.129, 1925.95]","[895.549, -370.459, 2213.69]","[889.542, -565.685, 2150.14]","[797.373, -610.146, 2154.14]","[797.378, -1031.51, 2154.1]","[797.378, -1427.77, 2154.1]","[982.169, -585.737, 2109.02]","[953.408, -745.375, 1735.15]","[929.456, -1204.28, 1754.61]","[599.084, -566.932, 2214.32]","[1058.51, -564.578, 1958.1]","[910.563, -24.6994, 2292.1]","[0, 0, 0]"
67,30.303,2,67,"[-534.56, 45.1423, 2122.69]","[-586.57, -137.055, 2053.49]","[-663.955, -85.855, 1910.64]","[-702.566, -339.763, 1809.72]","[-656.711, -617.111, 1693.02]","[-525.372, -158.341, 2224.69]","[-479.154, -414.807, 2133.96]","[-301.727, -632.462, 2016.41]","[-614.808, -365.992, 1992.53]","[-622.278, -555.097, 1924.03]","[-687.947, -546.538, 1836.79]","[-688.44, -958.081, 1837.57]","[-688.44, -1345.86, 1837.57]","[-522.292, -535.797, 2009.34]","[-498.491, -823.617, 1723.35]","[-519.312, -1221.23, 1724.74]","[-664.355, -570.886, 1712.47]","[-331.298, -596.186, 2036.01]","[-576.723, -57.3042, 2074.73]","[0, 0, 0]"
67,30.303,2,70,"[886.519, 90.1286, 2328.8]","[906.907, -107.498, 2272.98]","[795.116, -143.12, 2402.28]","[755.243, -418.292, 2355.48]","[568.465, -597.929, 2187.39]","[1053.47, -103.381, 2177.96]","[1115.17, -372.029, 2118.6]","[1047.07, -602.869, 1925.0]","[895.548, -370.454, 2213.6]","[889.553, -565.854, 2150.2]","[797.368, -610.272, 2154.04]","[797.34, -1031.78, 2153.97]","[797.34, -1428.21, 2153.97]","[981.761, -586.686, 2108.8]","[955.437, -733.512, 1721.02]","[956.206, -1121.41, 1711.12]","[599.595, -567.99, 2215.41]","[1058.42, -564.396, 1957.27]","[910.483, -24.7263, 2291.67]","[0, 0, 0]"
68,30.303,2,67,"[-539.145, 45.0754, 2122.39]","[-591.54, -137.048, 2054.24]","[-666.959, -86.6692, 1911.21]","[-701.826, -340.781, 1809.77]","[-664.665, -621.51, 1700.05]","[-533.108, -157.622, 2226.22]","[-483.04, -413.311, 2135.78]","[-306.915, -631.929, 2019.59]","[-617.112, -367.721, 1991.41]","[-624.663, -556.894, 1923.4]","[-689.36, -546.354, 1837.79]","[-690.273, -959.277, 1838.74]","[-690.273, -1346.87, 1838.74]","[-527.65, -535.992, 2013.59]","[-518.079, -824.917, 1720.98]","[-525.821, -1209.45, 1718.28]","[-670.861, -574.722, 1718.33]","[-336.269, -595.493, 2038.96]","[-582.699, -57.3462, 2075.95]","[0, 0, 0]"
68,30.303,2,70,"[886.385, 89.9604, 2328.75]","[906.913, -107.575, 2272.59]","[795.929, -143.021, 2402.18]","[755.867, -418.364, 2355.84]","[568.8, -599.01, 2188.93]","[1052.96, -103.642, 2177.62]","[1115.19, -372.259, 2118.12]","[1046.99, -602.421, 1923.55]","[895.549, -370.483, 2213.47]","[889.628, -563.964, 2150.93]","[797.328, -610.375, 2153.9]","[797.282, -1032.04, 2153.8]","[797.282, -1428.63, 2153.8]","[981.319, -587.734, 2108.53]","[971.442, -695.995, 1704.79]","[984.111, -1063.46, 1694.12]","[599.977, -568.902, 2216.75]","[1058.36, -564.061, 1955.98]","[910.493, -24.7536, 2291.21]","[0, 0, 0]"
69,30.303,2,67,"[-542.756, 44.994, 2121.94]","[-596.446, -136.979, 2054.88]","[-669.2, -86.2475, 1911.31]","[-702.161, -339.066, 1806.45]","[-670.215, -625.405, 1707.12]","[-542.632, -151.477, 2231.21]","[-488.454, -406.126, 2140.62]","[-311.078, -626.786, 2027.38]","[-619.757, -369.035, 1990.5]","[-627.552, -558.503, 1923.64]","[-691.411, -546.569, 1840.41]","[-692.807, -959.131, 1842.53]","[-692.807, -1346.53, 1842.53]","[-531.92, -534.801, 2016.79]","[-527.462, -821.72, 1719.75]","[-528.145, -1204.14, 1718.71]","[-675.539, -577.682, 1723.68]","[-340.641, -590.009, 2046.25]","[-588.444, -57.334, 2076.97]","[0, 0, 0]"
69,30.303,2,70,"[886.326, 89.8305, 2328.71]","[906.938, -107.653, 2272.19]","[796.728, -142.916, 2402.07]","[756.624, -418.474, 2356.33]","[568.37, -599.551, 2190.99]","[1052.49, -103.918, 2177.25]","[1115.26, -372.436, 2117.32]","[1046.97, -601.564, 1921.36]","[895.55, -370.54, 2213.32]","[889.722, -561.416, 2151.83]","[797.295, -610.469, 2153.7]","[797.268, -1032.3, 2153.55]","[797.268, -1429.06, 2153.55]","[980.981, -588.164, 2108.11]","[992.721, -664.258, 1695.0]","[1008.11, -1040.77, 1690.61]","[599.745, -569.371, 2218.55]","[1058.35, -563.376, 1954.02]","[910.527, -24.7807, 2290.75]","[0, 0, 0]"
70,30.303,2,67,"[-546.59, 45.2869, 2121.64]","[-601.334, -136.849, 2055.3]","[-671.279, -85.1127, 1911.32]","[-701.98, -338.157, 1806.66]","[-674.564, -628.157, 1710.49]","[-553.912, -145.219, 2236.17]","[-495.237, -399.081, 2146.59]","[-318.574, -624.232, 2036.18]","[-623.604, -369.839, 1989.54]","[-631.083, -559.724, 1924.15]","[-694.662, -545.474, 1844.51]","[-696.956, -956.401, 1847.56]","[-696.956, -1343.6, 1847.56]","[-536.306, -524.907, 2021.35]","[-363.011, -773.174, 1824.39]","[-199.55, -1109.36, 1913.7]","[-679.133, -579.824, 1726.52]","[-348.018, -586.708, 2054.58]","[-593.735, -57.3058, 2077.75]","[0, 0, 0]"
70,30.303,2,70,"[886.312, 89.7365, 2328.68]","[906.961, -107.73, 2271.8]","[797.342, -142.695, 2401.98]","[757.404, -418.54, 2357.11]","[564.747, -601.807, 2192.98]","[1052.0, -104.238, 2176.82]","[1115.36, -372.577, 2116.16]","[1046.36, -602.443, 1916.03]","[895.55, -370.62, 2213.17]","[889.812, -558.96, 2152.69]","[797.274, -610.556, 2153.47]","[797.262, -1032.57, 2153.32]","[797.262, -1429.49, 2153.32]","[980.681, -588.346, 2107.63]","[1003.72, -674.247, 1695.29]","[1008.74, -1087.66, 1698.95]","[596.856, -571.263, 2220.33]","[1057.86, -564.131, 1949.39]","[910.561, -24.807, 2290.29]","[0, 0, 0]"
71,30.303,2,67,"[-551.078, 46.0913, 2121.7]","[-605.529, -136.69, 2055.66]","[-671.569, -83.8367, 1911.01]","[-701.998, -338.236, 1810.05]","[-677.468, -629.4, 1710.51]","[-560.748, -142.592, 2238.02]","[-500.51, -397.256, 2152.28]","[-324.507, -625.176, 2041.21]","[-627.421, -370.25, 1988.57]","[-633.644, -560.671, 1924.96]","[-696.489, -535.831, 1846.1]","[-697.327, -939.306, 1846.64]","[-697.327, -1326.3, 1846.64]","[-538.22, -508.778, 2024.44]","[-445.932, -794.028, 1802.69]","[-535.987, -1204.95, 1768.88]","[-681.554, -580.872, 1727.1]","[-353.841, -587.189, 2059.72]","[-598.09, -57.2787, 2078.47]","[0, 0, 0]"
71,30.303,2,70,"[886.314, 89.6638, 2328.66]","[906.976, -107.807, 2271.4]","[798.056, -142.535, 2401.99]","[758.23, -418.734, 2358.48]","[559.352, -603.591, 2196.77]","[1051.55, -104.564, 2176.39]","[1115.45, -372.599, 2114.42]","[1045.69, -603.251, 1909.89]","[895.548, -370.722, 2213.01]","[889.89, -556.923, 2153.41]","[797.267, -610.671, 2153.19]","[797.265, -1032.88, 2153.01]","[797.265, -1429.97, 2153.01]","[980.352, -588.42, 2107.03]","[993.082, -737.336, 1717.69]","[979.576, -1191.89, 1738.41]","[592.497, -572.782, 2223.72]","[1057.32, -564.808, 1943.98]","[910.583, -24.8332, 2289.83]","[0, 0, 0]"
72,30.303,2,67,"[-556.683, 47.3743, 2122.05]","[-609.149, -136.517, 2056.07]","[-671.442, -82.7754, 1910.95]","[-701.809, -339.163, 1815.65]","[-680.103, -628.495, 1706.25]","[-564.626, -142.298, 2237.96]","[-505.148, -398.784, 2157.87]","[-326.977, -625.731, 2044.07]","[-631.69, -370.428, 1988.08]","[-635.172, -561.586, 1926.91]","[-696.017, -525.271, 1847.09]","[-397.741, -716.717, 1617.28]","[-410.57, -1139.55, 1665.65]","[-540.066, -501.998, 2027.74]","[-495.772, -804.236, 1783.97]","[-536.023, -1199.84, 1763.6]","[-683.715, -580.272, 1724.48]","[-356.672, -587.907, 2063.04]","[-601.514, -57.2378, 2079.11]","[0, 0, 0]"
72,30.303,2,70,"[886.317, 89.602, 2328.65]","[906.979, -107.886, 2271.01]","[798.508, -142.261, 2401.98]","[759.195, -418.957, 2360.44]","[554.335, -602.804, 2199.82]","[1051.07, -104.943, 2175.88]","[1115.39, -372.561, 2112.05]","[1044.49, -604.675, 1905.44]","[895.544, -370.84, 2212.85]","[889.952, -555.378, 2153.93]","[797.264, -610.791, 2152.85]","[797.265, -1033.19, 2152.64]","[797.265, -1430.44, 2152.64]","[979.994, -588.476, 2106.35]","[954.962, -818.089, 1767.37]","[919.456, -1278.1, 1807.21]","[588.478, -572.163, 2226.59]","[1056.31, -565.989, 1939.87]","[910.59, -24.8613, 2289.37]","[0, 0, 0]"
73,30.303,2,67,"[-563.891, 48.7656, 2122.56]","[-612.817, -136.364, 2056.56]","[-671.309, -81.7548, 1910.91]","[-701.36, -339.475, 1819.56]","[-679.971, -626.168, 1700.84]","[-568.219, -143.172, 2237.13]","[-509.287, -400.619, 2160.2]","[-327.108, -625.851, 2046.71]","[-635.947, -370.54, 1988.0]","[-636.056, -561.99, 1928.01]","[-695.239, -515.651, 1846.89]","[-694.334, -920.764, 1846.26]","[-694.334, -1307.34, 1846.26]","[-543.036, -498.786, 2031.08]","[-521.468, -808.211, 1773.52]","[-535.338, -1196.88, 1765.19]","[-683.533, -578.385, 1720.63]","[-357.471, -588.313, 2065.63]","[-605.0, -57.1921, 2079.75]","[0, 0, 0]"
73,30.303,2,70,"[886.313, 89.5469, 2328.64]","[906.975, -107.967, 2270.61]","[798.868, -141.986, 2401.98]","[760.41, -419.393, 2363.75]","[550.372, -598.329, 2200.33]","[1050.65, -105.326, 2175.38]","[1115.18, -372.327, 2108.72]","[1042.9, -607.27, 1902.67]","[895.538, -370.97, 2212.69]","[890.0, -554.283, 2154.3]","[797.28, -610.929, 2152.5]","[797.297, -1033.52, 2152.27]","[797.297, -1430.95, 2152.27]","[979.622, -588.523, 2105.64]","[911.6, -844.337, 1783.53]","[880.32, -1247.74, 1788.74]","[585.379, -568.507, 2227.57]","[1054.95, -568.113, 1937.01]","[910.588, -24.8898, 2288.91]","[0, 0, 0]"
74,30.303,2,67,"[-572.055, 49.8056, 2123.0]","[-616.917, -136.282, 2057.0]","[-671.46, -81.7476, 1910.71]","[-700.671, -340.57, 1822.67]","[-677.884, -623.374, 1693.81]","[-572.967, -143.989, 2236.17]","[-512.698, -401.533, 2161.11]","[-326.491, -624.804, 2048.69]","[-640.24, -370.815, 1988.53]","[-636.928, -562.056, 1928.31]","[-694.928, -509.29, 1846.17]","[-694.659, -917.184, 1845.34]","[-694.659, -1303.54, 1845.34]","[-547.921, -497.77, 2035.17]","[-532.499, -807.578, 1768.23]","[-534.261, -1192.21, 1765.55]","[-681.681, -576.24, 1715.28]","[-357.525, -587.592, 2067.42]","[-609.048, -57.1417, 2080.11]","[0, 0, 0]"
74,30.303,2,70,"[886.302, 89.496, 2328.63]","[906.967, -108.046, 2270.22]","[799.168, -141.717, 2402.01]","[761.74, -419.998, 2368.65]","[547.265, -592.797, 2200.49]","[1050.41, -105.647, 2174.96]","[1114.58, -371.975, 2104.85]","[1040.37, -610.537, 1900.51]","[895.531, -371.108, 2212.53]","[890.036, -553.555, 2154.51]","[797.292, -611.092, 2152.02]","[797.301, -1033.88, 2151.7]","[797.301, -1431.47, 2151.7]","[979.279, -588.537, 2104.92]","[896.941, -845.27, 1780.39]","[894.01, -1231.59, 1771.08]","[583.012, -563.999, 2228.52]","[1052.74, -570.778, 1934.57]","[910.581, -24.9181, 2288.45]","[0, 0, 0]"
75,30.303,2,67,"[-579.015, 50.1983, 2123.23]","[-621.166, -136.249, 2057.45]","[-671.74, -82.1664, 1910.47]","[-700.136, -341.676, 1824.67]","[-674.522, -621.953, 1688.69]","[-576.683, -145.233, 2234.52]","[-515.58, -402.88, 2161.05]","[-324.534, -623.952, 2049.99]","[-644.361, -371.2, 1989.54]","[-638.643, -561.852, 1928.01]","[-695.032, -506.351, 1845.22]","[-695.164, -916.554, 1844.43]","[-695.164, -1302.68, 1844.43]","[-554.424, -497.386, 2039.6]","[-535.954, -804.282, 1766.33]","[-533.509, -1187.11, 1766.39]","[-678.792, -575.24, 1711.35]","[-356.375, -587.107, 2068.5]","[-613.351, -57.0888, 2080.33]","[0, 0, 0]"
75,30.303,2,70,"[886.289, 89.4472, 2328.62]","[906.96, -108.126, 2269.82]","[799.43, -141.471, 2402.07]","[763.184, -420.616, 2374.04]","[544.201, -587.203, 2200.83]","[1050.45, -105.853, 2174.7]","[1113.73, -371.705, 2101.54]","[1037.76, -614.046, 1898.47]","[895.524, -371.251, 2212.36]","[890.063, -553.113, 2154.6]","[797.283, -611.252, 2151.52]","[797.273, -1034.21, 2151.22]","[797.273, -1431.98, 2151.22]","[978.977, -588.533, 2104.2]","[903.686, -847.487, 1777.44]","[916.244, -1241.0, 1772.11]","[580.698, -559.44, 2229.7]","[1050.42, -573.657, 1932.31]","[910.575, -24.9458, 2287.99]","[0, 0, 0]"
76,30.303,2,67,"[-584.308, 50.0489, 2123.27]","[-625.503, -136.252, 2057.92]","[-673.447, -83.4024, 1910.7]","[-699.876, -342.649, 1824.01]","[-670.487, -623.629, 1686.09]","[-581.852, -145.678, 2233.6]","[-518.897, -402.997, 2161.17]","[-321.676, -621.953, 2051.81]","[-648.32, -371.655, 1990.92]","[-641.106, -561.417, 1927.21]","[-695.398, -505.308, 1844.16]","[-695.715, -916.19, 1843.4]","[-695.715, -1302.08, 1843.4]","[-560.619, -496.853, 2042.85]","[-536.58, -800.407, 1765.91]","[-533.931, -1183.23, 1766.68]","[-675.387, -576.799, 1709.08]","[-354.546, -585.46, 2070.04]","[-617.826, -57.0344, 2080.46]","[0, 0, 0]"
76,30.303,2,70,"[886.244, 89.1987, 2329.22]","[906.884, -108.178, 2269.32]","[801.047, -140.624, 2404.2]","[765.074, -420.362, 2380.66]","[545.964, -582.063, 2204.0]","[1050.53, -106.125, 2174.31]","[1112.82, -371.922, 2099.62]","[1035.56, -614.763, 1898.56]","[895.229, -371.273, 2211.75]","[889.995, -552.592, 2153.71]","[797.199, -611.439, 2150.68]","[797.127, -1034.6, 2150.1]","[797.127, -1432.54, 2150.1]","[978.994, -588.643, 2103.26]","[905.529, -842.415, 1771.59]","[909.469, -1232.69, 1765.63]","[582.482, -555.113, 2233.44]","[1048.43, -574.29, 1932.07]","[910.57, -24.9731, 2287.52]","[0, 0, 0]"
77,30.303,2,67,"[-588.077, 49.543, 2123.17]","[-629.577, -136.294, 2058.34]","[-677.942, -85.4979, 1911.8]","[-698.951, -343.79, 1821.57]","[-666.587, -626.713, 1685.36]","[-587.271, -145.628, 2233.09]","[-521.496, -402.319, 2161.62]","[-322.498, -622.201, 2053.52]","[-651.126, -372.202, 1992.41]","[-643.889, -560.927, 1926.08]","[-695.725, -504.802, 1843.15]","[-695.952, -915.263, 1842.52]","[-695.952, -1300.91, 1842.52]","[-561.839, -497.087, 2041.22]","[-538.024, -799.928, 1764.07]","[-537.583, -1185.85, 1763.11]","[-671.981, -579.56, 1708.06]","[-355.665, -585.554, 2071.54]","[-622.332, -56.9839, 2080.51]","[0, 0, 0]"
77,30.303,2,70,"[886.167, 88.8589, 2330.1]","[906.754, -108.213, 2268.75]","[803.417, -139.617, 2407.17]","[767.081, -419.458, 2383.71]","[547.916, -578.478, 2208.03]","[1050.61, -106.418, 2173.85]","[1111.34, -372.603, 2098.78]","[1032.72, -614.19, 1899.74]","[894.709, -371.217, 2210.88]","[889.85, -551.952, 2151.94]","[795.888, -612.289, 2149.51]","[794.784, -1036.19, 2148.7]","[794.784, -1434.3, 2148.7]","[980.514, -589.172, 2101.61]","[896.325, -834.646, 1766.51]","[889.435, -1225.24, 1762.57]","[584.444, -551.974, 2237.31]","[1045.82, -573.925, 1932.91]","[910.565, -24.9993, 2287.06]","[0, 0, 0]"
78,31.25,2,67,"[-590.643, 48.9359, 2123.03]","[-633.202, -136.351, 2058.79]","[-682.75, -88.9137, 1913.21]","[-697.704, -346.076, 1819.22]","[-662.589, -630.169, 1684.38]","[-591.536, -145.243, 2232.74]","[-524.157, -401.618, 2162.3]","[-324.224, -622.781, 2056.32]","[-653.316, -372.764, 1994.12]","[-646.829, -560.292, 1924.78]","[-696.022, -504.804, 1842.26]","[-405.869, -738.226, 1663.5]","[-407.806, -1133.73, 1681.65]","[-565.322, -496.745, 2041.98]","[-538.72, -798.055, 1764.32]","[-538.272, -1182.26, 1765.11]","[-668.441, -582.821, 1706.86]","[-357.547, -585.92, 2073.98]","[-626.445, -56.9318, 2080.51]","[0, 0, 0]"
78,31.25,2,70,"[886.078, 88.4739, 2331.12]","[906.594, -108.242, 2268.14]","[806.101, -138.814, 2410.1]","[769.15, -418.52, 2384.71]","[549.368, -576.098, 2212.48]","[1050.67, -106.746, 2173.35]","[1108.76, -373.677, 2098.41]","[1029.74, -613.203, 1900.51]","[894.065, -371.115, 2209.88]","[889.655, -551.216, 2149.47]","[794.014, -613.427, 2148.08]","[792.618, -1037.65, 2147.14]","[792.618, -1435.93, 2147.14]","[982.9, -589.907, 2099.75]","[895.023, -825.459, 1758.69]","[895.7, -1216.63, 1752.97]","[585.998, -549.834, 2241.19]","[1042.91, -573.281, 1933.5]","[910.56, -25.0273, 2286.58]","[0, 0, 0]"
79,30.303,2,67,"[-592.796, 48.4645, 2122.94]","[-636.288, -136.4, 2059.28]","[-686.849, -92.3946, 1914.44]","[-696.515, -348.53, 1817.45]","[-657.757, -633.113, 1683.29]","[-595.364, -144.88, 2232.51]","[-527.356, -401.24, 2163.35]","[-325.168, -622.827, 2060.86]","[-654.645, -373.335, 1996.07]","[-648.978, -559.464, 1923.38]","[-696.66, -504.928, 1841.88]","[-697.124, -914.719, 1841.82]","[-697.124, -1299.84, 1841.82]","[-569.147, -496.032, 2043.8]","[-539.539, -795.781, 1765.62]","[-539.616, -1179.44, 1766.98]","[-664.216, -585.683, 1705.65]","[-358.866, -585.896, 2077.94]","[-630.125, -56.854, 2080.5]","[0, 0, 0]"
79,30.303,2,70,"[885.983, 88.0894, 2332.16]","[906.423, -108.271, 2267.52]","[807.956, -137.805, 2412.41]","[771.244, -417.437, 2384.72]","[550.575, -575.1, 2217.5]","[1050.72, -107.083, 2172.85]","[1105.23, -374.901, 2097.97]","[1028.25, -612.948, 1900.68]","[893.376, -370.993, 2208.88]","[889.427, -550.693, 2147.51]","[791.996, -614.652, 2147.18]","[790.653, -1039.03, 2146.75]","[790.653, -1437.47, 2146.75]","[985.383, -590.701, 2098.47]","[891.136, -820.94, 1755.46]","[888.919, -1217.22, 1754.32]","[587.353, -548.823, 2245.37]","[1041.08, -573.273, 1933.56]","[910.555, -25.0575, 2286.09]","[0, 0, 0]"
80,30.303,2,67,"[-595.712, 48.3331, 2123.0]","[-639.146, -136.43, 2059.79]","[-689.171, -93.4802, 1914.62]","[-695.841, -349.429, 1817.31]","[-650.648, -633.726, 1682.71]","[-597.87, -146.283, 2230.99]","[-531.4, -403.527, 2164.49]","[-324.371, -623.876, 2066.7]","[-655.685, -373.857, 1998.14]","[-650.036, -558.448, 1921.99]","[-697.486, -505.109, 1841.93]","[-698.056, -914.501, 1842.16]","[-698.056, -1299.35, 1842.16]","[-570.894, -495.437, 2044.4]","[-542.991, -795.089, 1766.67]","[-545.504, -1179.92, 1767.5]","[-658.18, -586.343, 1705.14]","[-358.875, -587.151, 2082.99]","[-633.596, -56.7589, 2080.48]","[0, 0, 0]"
