56,30.303,2,122,"[754.88, 180.54, 2241.38]","[779.713, -8.94154, 2176.15]","[680.633, -61.9034, 2211.65]","[618.985, -253.911, 2130.09]","[587.062, -574.525, 2105.04]","[781.129, 35.1632, 2018.54]","[854.085, -227.481, 1976.48]","[667.612, 6.93484, 2028.39]","[750.618, -233.629, 2075.83]","[746.827, -425.497, 2018.92]","[657.664, -563.934, 2007.76]","[661.428, -977.641, 2008.04]","[661.428, -1365.48, 2008.04]","[827.417, -542.352, 1939.5]","[831.667, -956.206, 1937.77]","[831.667, -1344.04, 1937.77]","[596.45, -528.066, 2108.91]","[698.694, -32.1334, 2019.74]","[789.472, 66.4045, 2209.79]","[0, 0, 0]"
57,30.303,2,122,"[770.046, 182.171, 2243.65]","[779.975, -7.27418, 2171.49]","[688.527, -87.8886, 2224.4]","[659.503, -328.834, 2141.11]","[599.506, -625.635, 2087.82]","[786.256, 35.0556, 2014.03]","[861.663, -227.983, 1978.54]","[673.507, 8.39978, 2027.69]","[755.453, -233.672, 2074.15]","[752.083, -426.12, 2018.2]","[662.263, -565.882, 2008.34]","[664.104, -979.736, 2008.49]","[664.104, -1367.67, 2008.49]","[833.144, -543.839, 1937.29]","[835.781, -957.197, 1935.87]","[835.781, -1345.13, 1935.87]","[610.224, -577.751, 2096.32]","[704.867, -30.997, 2019.49]","[788.212, 68.7246, 2204.16]","[0, 0, 0]"
58,30.303,2,122,"[783.118, 181.563, 2246.89]","[780.42, -5.88103, 2167.17]","[695.391, -97.8754, 2229.37]","[679.357, -360.116, 2146.32]","[608.465, -647.377, 2079.64]","[789.778, 35.8346, 2009.87]","[864.735, -228.17, 1980.45]","[673.32, 7.16816, 2024.77]","[758.625, -233.907, 2072.55]","[755.292, -426.833, 2017.51]","[664.716, -567.843, 2008.76]","[665.094, -981.594, 2008.86]","[665.094, -1369.59, 2008.86]","[837.234, -544.631, 1935.64]","[838.765, -957.406, 1934.79]","[838.765, -1345.4, 1934.79]","[619.774, -599.012, 2090.46]","[705.223, -32.0546, 2017.38]","[787.739, 70.6302, 2198.92]","[0, 0, 0]"
59,30.303,2,122,"[789.008, 180.483, 2249.2]","[780.805, -4.29433, 2163.1]","[703.59, -100.037, 2231.14]","[690.104, -368.611, 2147.25]","[615.801, -653.349, 2076.47]","[809.874, 15.5069, 2015.13]","[864.393, -251.032, 1973.48]","[679.068, -11.5698, 2019.12]","[760.389, -234.191, 2071.0]","[757.137, -427.524, 2016.82]","[666.093, -569.903, 2009.16]","[666.054, -983.671, 2009.32]","[666.054, -1371.69, 2009.32]","[840.485, -544.688, 1934.54]","[841.683, -956.934, 1934.13]","[841.683, -1344.95, 1934.13]","[627.44, -604.903, 2088.08]","[709.956, -51.4789, 2011.51]","[787.643, 72.6477, 2193.93]","[0, 0, 0]"
60,30.303,2,122,"[785.643, 179.484, 2249.3]","[781.058, -3.016, 2159.15]","[709.067, -97.2887, 2231.84]","[696.704, -365.813, 2146.43]","[620.097, -650.382, 2076.13]","[821.752, -1.29624, 2020.52]","[862.501, -268.383, 1967.12]","[690.69, -22.7494, 2024.61]","[761.158, -235.118, 2069.29]","[757.909, -428.793, 2015.95]","[665.868, -570.955, 2009.25]","[664.872, -983.793, 2009.18]","[664.872, -1371.8, 2009.18]","[841.944, -544.694, 1932.71]","[841.929, -957.027, 1931.56]","[841.929, -1345.03, 1931.56]","[632.248, -602.079, 2087.74]","[719.331, -63.6833, 2015.03]","[787.689, 74.2934, 2189.08]","[0, 0, 0]"
61,32.2581,2,122,"[774.333, 179.322, 2245.28]","[781.224, -1.80384, 2155.44]","[716.585, -94.7198, 2231.18]","[702.551, -361.228, 2144.88]","[623.0, -645.857, 2076.57]","[828.037, -5.61072, 2020.57]","[859.735, -274.068, 1965.89]","[686.438, -28.7682, 2017.27]","[761.456, -236.391, 2067.57]","[758.261, -430.31, 2014.86]","[665.231, -571.652, 2009.17]","[664.322, -984.254, 2009.01]","[664.322, -1372.21, 2009.01]","[842.393, -544.485, 1929.99]","[841.938, -956.661, 1928.16]","[841.938, -1344.62, 1928.16]","[635.849, -597.817, 2087.91]","[715.324, -69.6491, 2008.71]","[787.767, 75.8252, 2184.52]","[0, 0, 0]"
62,30.303,2,122,"[754.267, 179.404, 2233.11]","[781.318, -0.551224, 2152.51]","[720.608, -91.2529, 2230.05]","[705.113, -355.917, 2143.94]","[625.179, -640.9, 2076.84]","[829.17, -7.50945, 2019.99]","[859.936, -275.657, 1962.35]","[682.981, -33.2196, 2011.94]","[761.47, -237.793, 2066.05]","[758.365, -431.84, 2013.66]","[665.503, -571.122, 2008.97]","[665.646, -982.699, 2008.76]","[665.646, -1370.57, 2008.76]","[841.299, -543.666, 1927.79]","[839.887, -955.303, 1926.55]","[839.887, -1343.17, 1926.55]","[638.267, -593.049, 2088.01]","[712.475, -73.6246, 2003.67]","[787.832, 77.319, 2180.89]","[0, 0, 0]"
63,28.5714,2,122,"[732.477, 177.83, 2212.29]","[781.376, 0.880918, 2150.5]","[722.959, -87.9864, 2228.8]","[706.468, -351.668, 2144.22]","[627.329, -636.757, 2076.87]","[827.229, -7.79781, 2019.23]","[861.733, -274.685, 1958.2]","[681.941, -36.1048, 2012.97]","[761.404, -238.918, 2064.86]","[758.401, -432.98, 2012.52]","[666.199, -569.756, 2008.74]","[666.708, -980.726, 2008.56]","[666.708, -1368.47, 2008.56]","[840.133, -542.697, 1926.76]","[839.064, -954.2, 1926.52]","[839.064, -1341.95, 1926.52]","[640.402, -589.061, 2088.09]","[711.905, -75.869, 2003.85]","[787.874, 78.912, 2178.37]","[0, 0, 0]"
64,32.2581,2,122,"[714.537, 170.187, 2181.24]","[781.385, 2.40161, 2148.91]","[725.421, -85.5018, 2227.89]","[708.19, -349.351, 2147.06]","[630.335, -634.013, 2077.41]","[825.88, -7.25708, 2018.77]","[864.111, -273.038, 1955.63]","[681.669, -36.0355, 2006.0]","[761.216, -239.243, 2063.39]","[758.395, -433.233, 2010.89]","[667.635, -566.496, 2008.38]","[668.714, -975.917, 2008.12]","[668.714, -1363.5, 2008.12]","[838.669, -541.09, 1926.67]","[837.554, -951.956, 1927.07]","[837.554, -1339.54, 1927.07]","[643.262, -586.49, 2089.02]","[712.076, -75.5364, 1997.61]","[787.9, 80.4804, 2176.55]","[0, 0, 0]"
65,30.303,2,122,"[704.725, 153.93, 2138.35]","[778.138, -1.57218, 2141.22]","[728.045, -86.5582, 2228.54]","[710.426, -350.776, 2151.02]","[633.523, -634.643, 2078.4]","[813.811, -3.00598, 2006.15]","[872.586, -267.368, 1960.74]","[683.954, -34.6761, 2005.4]","[759.914, -245.265, 2058.05]","[758.112, -439.297, 2005.91]","[669.576, -563.304, 2007.69]","[670.945, -972.959, 2007.18]","[670.945, -1360.33, 2007.18]","[837.652, -540.157, 1926.18]","[837.068, -951.511, 1926.01]","[837.068, -1338.88, 1926.01]","[646.325, -587.306, 2090.51]","[715.393, -73.4569, 1997.96]","[783.999, 76.8158, 2167.97]","[0, 0, 0]"
