frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
54,29.4118,2,145,"[-136.182, 218.065, 1761.7]","[-177.574, 32.9594, 1724.88]","[-266.64, 55.701, 1586.4]","[-320.935, -168.485, 1446.67]","[-240.215, -414.539, 1301.21]","[-92.3052, -10.102, 1872.25]","[120.137, -127.273, 1983.79]","[292.998, 108.618, 1938.68]","[-190.576, -205.654, 1660.63]","[-188.774, -377.103, 1600.68]","[-273.917, -412.526, 1534.84]","[-178.63, -721.322, 1304.13]","[-170.197, -1089.71, 1296.42]","[-94.351, -439.022, 1613.13]","[-93.1523, -842.009, 1613.84]","[-93.1523, -1216.0, 1613.84]","[-253.669, -373.529, 1325.45]","[264.173, 69.297, 1946.19]","[-173.367, 110.192, 1745.69]","[0, 0, 0]"
54,29.4118,2,252,"[775.195, 204.182, 2215.07]","[821.112, 24.8631, 2183.41]","[729.051, -65.7906, 2219.64]","[727.166, -327.835, 2156.63]","[654.476, -609.415, 2090.4]","[821.446, 52.4369, 2025.76]","[568.687, 143.821, 2008.07]","[442.477, 372.957, 2151.48]","[792.876, -202.29, 2090.37]","[790.558, -384.86, 2037.87]","[709.441, -541.489, 2019.37]","[709.898, -944.452, 2018.15]","[709.898, -1323.22, 2018.15]","[870.961, -513.0, 1960.36]","[775.777, -791.243, 1683.57]","[778.742, -1171.85, 1686.7]","[666.593, -562.476, 2101.45]","[463.518, 334.759, 2127.58]","[830.388, 99.4805, 2213.97]","[0, 0, 0]"
55,30.303,2,145,"[-130.339, 218.819, 1754.9]","[-172.875, 33.0235, 1718.37]","[-267.842, 54.6552, 1581.14]","[-321.787, -172.292, 1445.63]","[-241.07, -421.041, 1298.58]","[-82.9254, -9.69352, 1862.87]","[112.354, -165.581, 1959.08]","[305.536, 51.089, 1889.52]","[-187.988, -208.495, 1659.56]","[-185.681, -379.928, 1601.24]","[-270.131, -413.786, 1534.36]","[-167.77, -716.721, 1297.78]","[-162.223, -1089.28, 1296.16]","[-91.2233, -441.431, 1614.89]","[-90.0254, -839.751, 1616.1]","[-90.0254, -1214.04, 1616.1]","[-254.523, -379.582, 1323.09]","[273.312, 14.9952, 1901.11]","[-168.011, 110.768, 1737.31]","[0, 0, 0]"
55,30.303,2,252,"[779.749, 209.794, 2216.83]","[819.487, 27.3423, 2183.33]","[761.739, -64.1751, 2265.21]","[741.803, -316.969, 2178.1]","[662.833, -592.811, 2099.55]","[831.954, 43.5311, 2031.25]","[584.018, 142.23, 1997.58]","[444.495, 357.85, 2147.48]","[792.948, -200.688, 2090.17]","[790.71, -383.396, 2037.71]","[709.823, -541.31, 2018.0]","[710.09, -944.077, 2017.3]","[710.09, -1322.89, 2017.3]","[871.475, -512.064, 1960.34]","[778.697, -792.733, 1686.06]","[781.143, -1171.48, 1686.48]","[676.005, -546.856, 2112.65]","[467.744, 321.907, 2122.49]","[828.185, 102.059, 2213.86]","[0, 0, 0]"
56,31.25,2,145,"[-124.055, 220.168, 1749.04]","[-167.958, 33.199, 1712.34]","[-268.407, 53.7389, 1576.72]","[-322.748, -176.561, 1444.73]","[-243.701, -425.56, 1296.19]","[-72.5685, -8.94886, 1853.97]","[101.833, -198.107, 1935.98]","[316.144, -11.1886, 1844.57]","[-185.71, -210.441, 1658.4]","[-182.872, -381.612, 1601.3]","[-265.983, -413.07, 1533.0]","[-170.012, -662.746, 1245.74]","[-174.557, -994.666, 1204.24]","[-88.3522, -440.516, 1617.59]","[-87.0953, -836.785, 1619.48]","[-87.0953, -1211.38, 1619.48]","[-256.875, -384.06, 1320.95]","[280.406, -42.3098, 1859.81]","[-162.265, 111.34, 1729.64]","[0, 0, 0]"
56,31.25,2,252,"[784.712, 214.364, 2221.2]","[818.642, 29.5212, 2183.25]","[797.307, -40.455, 2320.76]","[760.821, -283.277, 2212.91]","[678.68, -553.055, 2120.16]","[842.016, 38.3838, 2034.34]","[598.03, 139.064, 1982.62]","[438.263, 335.212, 2136.68]","[793.22, -200.048, 2089.66]","[790.936, -382.812, 2037.3]","[710.16, -540.836, 2017.96]","[710.362, -943.293, 2018.37]","[710.362, -1322.12, 2018.37]","[872.169, -510.825, 1960.43]","[778.825, -792.559, 1687.9]","[778.481, -1170.36, 1688.26]","[692.378, -508.117, 2135.62]","[464.885, 302.517, 2111.0]","[826.926, 104.306, 2213.74]","[0, 0, 0]"
57,30.303,2,145,"[-116.483, 222.131, 1743.41]","[-162.315, 33.5203, 1706.94]","[-266.502, 52.8383, 1572.49]","[-323.487, -179.343, 1444.98]","[-247.906, -429.288, 1293.87]","[-59.9483, -8.75982, 1843.68]","[90.3383, -223.434, 1913.09]","[330.669, -79.9331, 1807.4]","[-182.508, -211.047, 1657.05]","[-178.774, -381.817, 1600.62]","[-260.153, -410.372, 1531.32]","[-175.369, -601.589, 1199.6]","[-180.745, -934.508, 1169.38]","[-84.5126, -436.339, 1620.45]","[-82.2542, -830.865, 1622.29]","[-82.2542, -1205.75, 1622.29]","[-260.502, -387.63, 1319.05]","[290.614, -103.825, 1825.02]","[-155.838, 111.95, 1722.94]","[0, 0, 0]"
57,30.303,2,252,"[789.618, 217.543, 2227.94]","[818.334, 31.3672, 2183.17]","[813.543, -14.21, 2356.67]","[770.728, -252.493, 2238.84]","[690.073, -522.252, 2137.69]","[845.763, 37.6461, 2035.88]","[605.853, 135.057, 1963.09]","[428.161, 305.077, 2131.13]","[793.632, -200.102, 2088.94]","[791.213, -382.849, 2036.72]","[710.366, -540.101, 2017.97]","[710.45, -942.327, 2018.19]","[710.45, -1321.14, 2018.19]","[873.009, -509.243, 1960.66]","[778.497, -791.073, 1688.87]","[777.976, -1168.21, 1688.82]","[703.52, -477.308, 2154.55]","[457.762, 276.727, 2103.12]","[826.322, 106.194, 2213.64]","[0, 0, 0]"
58,30.303,2,145,"[-109.441, 223.176, 1738.97]","[-156.092, 33.9605, 1702.06]","[-263.783, 51.6246, 1569.7]","[-324.118, -181.883, 1445.73]","[-250.973, -432.618, 1291.68]","[-52.4848, -9.42732, 1837.55]","[84.0294, -239.25, 1889.52]","[342.316, -142.965, 1768.21]","[-178.612, -210.492, 1655.0]","[-174.352, -380.845, 1598.84]","[-254.715, -407.113, 1529.54]","[-251.557, -803.468, 1528.34]","[-251.557, -1178.65, 1528.34]","[-80.8368, -433.245, 1620.62]","[-78.782, -829.866, 1620.05]","[-78.782, -1205.05, 1620.05]","[-263.163, -390.829, 1317.35]","[299.28, -158.992, 1788.43]","[-148.848, 112.565, 1717.18]","[0, 0, 0]"
58,30.303,2,252,"[794.412, 218.636, 2237.28]","[818.336, 32.5607, 2183.04]","[823.191, -1.2951, 2371.41]","[776.167, -237.662, 2250.19]","[696.798, -508.411, 2146.33]","[847.085, 38.472, 2036.88]","[611.79, 120.705, 1937.27]","[417.08, 254.466, 2120.14]","[794.163, -200.823, 2088.0]","[791.635, -383.498, 2035.96]","[710.438, -538.996, 2017.94]","[710.424, -940.903, 2018.03]","[710.424, -1319.68, 2018.03]","[873.891, -508.381, 1961.13]","[778.241, -788.563, 1688.18]","[777.949, -1165.22, 1687.02]","[710.03, -463.294, 2163.64]","[449.517, 232.153, 2089.66]","[826.088, 107.399, 2213.52]","[0, 0, 0]"
59,29.4118,2,145,"[-102.478, 223.582, 1736.02]","[-148.762, 34.2855, 1697.76]","[-258.929, 50.198, 1567.4]","[-324.174, -182.528, 1447.84]","[-255.02, -432.564, 1291.66]","[-38.5696, -9.37624, 1827.86]","[82.4144, -248.976, 1865.91]","[350.349, -206.784, 1735.21]","[-172.74, -209.561, 1652.5]","[-168.526, -379.529, 1596.27]","[-248.915, -405.824, 1528.19]","[-245.508, -804.513, 1527.45]","[-245.508, -1180.0, 1527.45]","[-75.6047, -430.983, 1618.52]","[-184.957, -653.549, 1328.09]","[-21.9697, -1154.62, 1430.02]","[-266.545, -390.892, 1317.69]","[305.719, -213.817, 1756.99]","[-141.019, 113.006, 1712.37]","[0, 0, 0]"
59,29.4118,2,252,"[801.346, 216.422, 2246.68]","[820.027, 31.5721, 2182.56]","[837.976, -3.84743, 2370.95]","[783.397, -238.612, 2249.7]","[701.75, -510.885, 2145.63]","[846.005, 39.3664, 2036.25]","[609.975, 68.2525, 1918.8]","[397.008, 190.949, 2094.38]","[795.133, -202.76, 2086.11]","[792.895, -385.633, 2034.44]","[710.921, -536.276, 2017.85]","[711.283, -936.815, 2017.83]","[711.283, -1315.53, 2017.83]","[875.437, -507.926, 1961.65]","[778.9, -786.518, 1687.49]","[779.463, -1163.87, 1686.71]","[715.36, -465.509, 2162.97]","[432.512, 170.496, 2065.12]","[827.96, 106.269, 2213.3]","[0, 0, 0]"
60,31.25,2,145,"[-95.1183, 223.546, 1733.87]","[-140.531, 34.4444, 1694.15]","[-253.728, 49.0263, 1566.32]","[-323.668, -181.919, 1451.51]","[-260.325, -430.488, 1292.95]","[-28.0422, -9.90141, 1821.7]","[79.4168, -254.804, 1846.08]","[343.662, -267.277, 1703.88]","[-164.255, -208.744, 1649.65]","[-160.259, -378.309, 1592.89]","[-242.549, -405.832, 1528.35]","[-238.735, -805.825, 1528.89]","[-238.735, -1181.61, 1528.89]","[-67.6562, -429.904, 1614.22]","[-90.8367, -725.161, 1390.12]","[-16.2098, -1159.25, 1431.01]","[-270.882, -389.06, 1319.38]","[299.654, -265.203, 1727.58]","[-132.842, 113.267, 1708.57]","[0, 0, 0]"
60,31.25,2,252,"[804.774, 208.222, 2255.1]","[823.809, 26.9521, 2181.61]","[849.071, -16.507, 2364.29]","[789.503, -250.631, 2244.36]","[706.055, -525.978, 2140.57]","[837.423, 41.5592, 2032.9]","[615.75, -1.67339, 1900.46]","[384.744, 122.908, 2056.13]","[796.369, -206.581, 2082.87]","[795.062, -390.185, 2031.74]","[711.12, -530.328, 2017.63]","[711.194, -928.988, 2017.48]","[711.194, -1307.61, 2017.48]","[877.749, -507.712, 1962.18]","[823.944, -822.319, 1724.72]","[863.156, -1232.57, 1756.45]","[719.965, -480.088, 2157.87]","[423.271, 102.129, 2030.18]","[832.537, 101.255, 2213.03]","[0, 0, 0]"
61,30.303,2,145,"[-86.8798, 223.21, 1732.11]","[-131.634, 34.5129, 1691.19]","[-247.149, 47.8892, 1565.5]","[-323.13, -181.118, 1456.61]","[-266.098, -427.659, 1295.16]","[-16.1918, -9.95213, 1815.67]","[76.3856, -258.795, 1823.75]","[328.775, -326.352, 1677.53]","[-153.465, -208.127, 1646.03]","[-149.682, -377.247, 1588.21]","[-235.077, -406.754, 1529.02]","[-230.446, -807.591, 1529.77]","[-230.446, -1183.67, 1529.77]","[-57.0217, -430.801, 1605.64]","[-49.8408, -831.83, 1599.02]","[-49.8408, -1207.91, 1599.02]","[-275.603, -386.57, 1322.07]","[286.738, -315.122, 1701.9]","[-124.538, 113.401, 1705.87]","[0, 0, 0]"
61,30.303,2,252,"[805.784, 193.698, 2262.32]","[828.193, 17.6189, 2180.36]","[852.986, -45.0589, 2347.38]","[791.908, -280.743, 2231.79]","[704.78, -555.837, 2130.15]","[835.548, 42.0218, 2027.75]","[640.711, -63.2088, 1884.59]","[396.196, 58.3744, 2021.46]","[797.158, -213.573, 2078.81]","[796.906, -398.157, 2028.2]","[709.551, -521.924, 2017.48]","[708.138, -918.859, 2017.41]","[708.138, -1297.38, 2017.41]","[880.224, -507.455, 1963.18]","[881.823, -910.333, 1963.89]","[881.823, -1288.86, 1963.89]","[719.302, -509.988, 2147.09]","[436.969, 38.0995, 1998.65]","[838.09, 91.3307, 2212.75]","[0, 0, 0]"
62,30.303,2,145,"[-79.4899, 223.121, 1730.68]","[-122.992, 34.5811, 1688.81]","[-242.618, 47.2188, 1567.06]","[-322.641, -181.465, 1463.35]","[-269.82, -424.65, 1297.71]","[-4.7326, -10.6161, 1809.48]","[73.8975, -262.827, 1804.48]","[305.973, -379.081, 1656.17]","[-142.364, -207.671, 1641.75]","[-138.616, -376.371, 1582.58]","[-227.598, -408.176, 1529.95]","[-223.189, -809.497, 1530.73]","[-223.189, -1185.87, 1530.73]","[-46.1425, -433.403, 1595.24]","[-39.393, -835.813, 1588.0]","[-39.393, -1212.19, 1588.0]","[-278.623, -384.12, 1325.32]","[267.313, -359.746, 1680.89]","[-116.684, 113.472, 1704.13]","[0, 0, 0]"
62,30.303,2,252,"[806.552, 176.744, 2268.13]","[831.692, 5.60355, 2179.14]","[843.615, -70.5173, 2336.12]","[789.252, -308.16, 2221.75]","[694.325, -576.932, 2113.51]","[833.274, 32.7251, 2024.32]","[687.128, -126.521, 1871.28]","[423.337, -28.3811, 1984.87]","[797.754, -223.229, 2074.53]","[798.247, -408.636, 2024.99]","[712.697, -527.226, 2016.6]","[715.567, -936.259, 2015.9]","[715.567, -1314.67, 2015.9]","[883.497, -507.874, 1964.0]","[885.667, -911.061, 1964.49]","[885.667, -1289.47, 1964.49]","[710.149, -532.137, 2131.55]","[467.324, -44.7238, 1965.94]","[842.534, 78.6955, 2212.55]","[0, 0, 0]"
63,29.4118,2,145,"[-73.7116, 223.437, 1729.59]","[-115.308, 34.6469, 1687.15]","[-240.219, 46.18, 1571.38]","[-322.227, -183.923, 1471.94]","[-271.513, -422.99, 1300.37]","[6.1441, -10.4913, 1804.35]","[72.6412, -265.87, 1789.29]","[274.502, -423.682, 1635.13]","[-132.848, -207.422, 1637.8]","[-129.202, -375.716, 1576.86]","[-221.331, -411.052, 1530.66]","[-218.072, -813.726, 1531.13]","[-218.072, -1190.4, 1531.13]","[-37.7587, -438.467, 1583.95]","[-33.4546, -842.843, 1576.65]","[-33.4546, -1219.52, 1576.65]","[-279.966, -383.147, 1328.96]","[240.877, -397.409, 1660.82]","[-109.594, 113.498, 1703.23]","[0, 0, 0]"
63,29.4118,2,252,"[807.735, 161.96, 2269.96]","[834.59, -6.79736, 2178.14]","[832.551, -93.3568, 2324.78]","[785.201, -332.038, 2207.83]","[690.525, -599.987, 2101.76]","[844.918, 16.8474, 2023.08]","[746.606, -179.887, 1868.11]","[460.964, -150.61, 1921.5]","[799.237, -232.766, 2071.54]","[799.671, -418.261, 2023.6]","[716.24, -540.642, 2015.61]","[718.889, -954.668, 2014.93]","[718.889, -1332.94, 2014.93]","[887.941, -509.73, 1964.15]","[890.935, -913.796, 1964.04]","[890.935, -1292.07, 1964.04]","[706.306, -555.33, 2119.43]","[508.611, -155.276, 1912.6]","[845.951, 65.8041, 2212.4]","[0, 0, 0]"
64,31.25,2,145,"[-68.9998, 225.202, 1729.33]","[-108.466, 34.7511, 1685.85]","[-237.295, 45.2532, 1575.56]","[-320.4, -187.024, 1476.86]","[-271.384, -425.44, 1303.2]","[16.9169, -10.2779, 1798.5]","[72.5714, -269.358, 1773.47]","[242.012, -461.822, 1617.89]","[-125.005, -207.27, 1633.64]","[-121.235, -375.427, 1571.44]","[-215.429, -415.261, 1530.59]","[-200.612, -652.119, 1223.95]","[-223.082, -1087.22, 1256.0]","[-30.042, -441.295, 1576.17]","[-26.0873, -843.562, 1572.38]","[-26.0873, -1220.53, 1572.38]","[-279.555, -385.704, 1332.15]","[213.778, -429.775, 1643.82]","[-103.083, 113.501, 1702.84]","[0, 0, 0]"
64,31.25,2,252,"[809.65, 150.897, 2268.5]","[836.793, -17.8845, 2177.05]","[804.73, -109.347, 2308.61]","[776.192, -352.354, 2193.61]","[687.869, -623.191, 2090.5]","[861.727, -3.48406, 2025.26]","[806.257, -222.778, 1872.79]","[516.046, -260.993, 1873.12]","[801.37, -241.073, 2068.97]","[801.539, -425.945, 2022.57]","[717.822, -555.704, 2015.0]","[718.465, -968.883, 2014.7]","[718.465, -1347.02, 2014.7]","[892.862, -514.732, 1963.54]","[896.002, -920.986, 1962.89]","[896.002, -1299.12, 1962.89]","[702.591, -578.052, 2107.68]","[564.386, -254.4, 1873.06]","[848.255, 54.3293, 2212.02]","[0, 0, 0]"
65,31.25,2,145,"[-64.6412, 227.277, 1729.5]","[-102.21, 34.8376, 1684.92]","[-232.984, 44.7795, 1578.03]","[-314.449, -191.638, 1478.89]","[-270.607, -432.111, 1306.35]","[23.6656, -10.5753, 1796.34]","[74.1469, -272.619, 1759.51]","[200.928, -494.618, 1603.03]","[-117.998, -207.739, 1630.02]","[-114.149, -376.205, 1567.89]","[-208.851, -422.465, 1529.7]","[-205.095, -828.782, 1528.86]","[-205.095, -1206.05, 1528.86]","[-22.542, -444.364, 1571.0]","[-18.5716, -847.202, 1569.14]","[-18.5716, -1224.47, 1569.14]","[-277.916, -392.032, 1335.11]","[179.797, -457.644, 1629.11]","[-97.0894, 113.493, 1702.73]","[0, 0, 0]"
65,31.25,2,252,"[811.725, 143.06, 2265.88]","[838.686, -26.3401, 2175.09]","[779.417, -121.397, 2281.82]","[766.49, -371.049, 2179.04]","[686.64, -646.943, 2086.89]","[882.728, -19.5141, 2028.36]","[858.492, -249.907, 1880.75]","[580.129, -347.707, 1845.01]","[805.183, -248.152, 2067.65]","[805.524, -432.013, 2021.47]","[720.909, -569.436, 2014.86]","[722.955, -980.022, 2014.94]","[722.955, -1358.01, 2014.94]","[899.35, -526.183, 1962.61]","[903.627, -937.115, 1961.84]","[903.627, -1315.1, 1961.84]","[699.951, -600.963, 2102.25]","[626.459, -331.31, 1850.96]","[849.595, 45.9106, 2210.09]","[0, 0, 0]"
66,30.303,2,145,"[-59.9152, 229.134, 1729.83]","[-96.1698, 34.8536, 1684.46]","[-227.203, 44.4742, 1578.95]","[-305.243, -196.358, 1479.37]","[-269.481, -439.171, 1308.93]","[29.8449, -10.3516, 1795.33]","[79.3105, -274.792, 1752.36]","[171.987, -510.286, 1590.52]","[-111.503, -209.217, 1627.77]","[-107.435, -378.094, 1566.26]","[-202.97, -425.76, 1528.09]","[-199.851, -828.452, 1526.82]","[-199.851, -1206.02, 1526.82]","[-14.6354, -446.983, 1569.03]","[-10.1857, -849.742, 1569.39]","[-10.1857, -1227.31, 1569.39]","[-275.444, -398.702, 1337.33]","[156.543, -471.056, 1617.49]","[-91.2296, 113.484, 1702.72]","[0, 0, 0]"
66,30.303,2,252,"[813.661, 137.401, 2261.21]","[840.714, -32.0947, 2171.92]","[760.33, -119.008, 2273.91]","[756.204, -371.643, 2177.31]","[684.542, -649.329, 2087.51]","[895.517, -31.4067, 2030.31]","[898.055, -265.341, 1886.58]","[681.324, -439.03, 1801.44]","[811.535, -254.168, 2067.4]","[812.673, -436.811, 2020.11]","[724.368, -568.795, 2015.86]","[726.572, -966.496, 2016.84]","[726.572, -1344.33, 2016.84]","[907.137, -536.55, 1960.36]","[912.183, -945.094, 1958.6]","[912.183, -1322.93, 1958.6]","[696.486, -603.049, 2102.48]","[717.239, -409.966, 1815.63]","[850.264, 40.6585, 2206.15]","[0, 0, 0]"
67,30.303,2,145,"[-54.7684, 230.61, 1730.17]","[-90.4506, 34.8624, 1684.15]","[-221.662, 44.6691, 1579.68]","[-294.583, -198.947, 1479.93]","[-267.191, -442.274, 1309.56]","[35.5033, -10.1357, 1794.97]","[89.6023, -274.032, 1748.13]","[158.483, -514.401, 1581.41]","[-105.978, -211.18, 1625.91]","[-101.596, -380.402, 1565.17]","[-197.79, -425.943, 1525.59]","[-195.184, -826.576, 1523.75]","[-195.184, -1204.44, 1523.75]","[-7.62927, -448.77, 1568.54]","[-3.95034, -851.188, 1569.41]","[-3.95034, -1229.05, 1569.41]","[-271.757, -401.72, 1337.95]","[147.001, -474.356, 1609.2]","[-85.4902, 113.478, 1702.75]","[0, 0, 0]"
67,30.303,2,252,"[814.759, 134.682, 2253.88]","[843.074, -35.2901, 2167.82]","[756.871, -120.094, 2266.3]","[755.594, -374.016, 2173.37]","[684.669, -652.008, 2087.83]","[903.953, -31.2541, 2026.81]","[921.808, -269.908, 1894.15]","[773.912, -493.04, 1774.61]","[820.418, -258.823, 2068.0]","[822.714, -440.035, 2018.31]","[730.942, -556.828, 2016.45]","[735.663, -946.583, 2016.87]","[735.663, -1324.26, 2016.87]","[916.206, -536.745, 1956.08]","[921.978, -935.986, 1952.85]","[921.978, -1313.66, 1952.85]","[696.489, -605.676, 2102.08]","[798.419, -455.874, 1794.54]","[850.521, 38.2831, 2200.67]","[0, 0, 0]"
68,31.25,2,145,"[-50.0201, 231.819, 1730.47]","[-85.1233, 34.8674, 1683.9]","[-216.198, 44.8617, 1580.09]","[-286.989, -199.451, 1480.99]","[-261.33, -442.223, 1310.34]","[41.6686, -9.36511, 1794.41]","[101.522, -271.573, 1747.09]","[157.311, -515.322, 1581.22]","[-101.136, -213.07, 1624.32]","[-96.2731, -382.589, 1564.21]","[-192.324, -424.132, 1521.66]","[-189.335, -823.981, 1518.82]","[-189.335, -1202.14, 1518.82]","[-1.37657, -449.293, 1568.58]","[1.78441, -851.095, 1569.33]","[1.78441, -1229.26, 1569.33]","[-265.607, -401.761, 1338.78]","[148.004, -474.709, 1608.87]","[-80.0487, 113.473, 1702.79]","[0, 0, 0]"
68,31.25,2,252,"[814.875, 133.646, 2245.11]","[845.479, -37.0041, 2163.47]","[776.389, -87.2676, 2308.61]","[773.17, -335.903, 2204.25]","[700.589, -610.372, 2107.47]","[907.146, -33.2826, 2023.37]","[935.301, -274.144, 1899.28]","[827.922, -522.67, 1764.41]","[830.042, -262.833, 2070.23]","[833.307, -443.172, 2018.2]","[739.503, -548.177, 2017.11]","[745.39, -943.174, 2017.55]","[745.39, -1320.69, 2017.55]","[925.529, -531.557, 1953.09]","[931.17, -927.288, 1951.37]","[931.17, -1304.8, 1951.37]","[712.684, -564.633, 2123.6]","[845.833, -481.38, 1786.89]","[850.57, 37.5979, 2194.26]","[0, 0, 0]"
69,30.303,2,145,"[-46.0678, 232.85, 1730.73]","[-80.1244, 34.853, 1683.74]","[-211.709, 45.2946, 1580.86]","[-280.7, -198.397, 1481.48]","[-252.055, -440.595, 1311.24]","[46.9002, -9.10502, 1794.24]","[111.42, -269.264, 1747.45]","[164.773, -513.122, 1582.58]","[-96.5956, -214.628, 1623.2]","[-91.1106, -384.42, 1563.4]","[-186.59, -420.863, 1517.47]","[-183.34, -820.377, 1514.74]","[-183.34, -1198.84, 1514.74]","[4.67516, -448.592, 1568.82]","[7.83476, -849.925, 1569.38]","[7.83476, -1228.39, 1569.38]","[-256.829, -400.228, 1339.62]","[155.873, -472.486, 1610.06]","[-74.9355, 113.471, 1702.81]","[0, 0, 0]"
69,30.303,2,252,"[814.318, 133.466, 2236.68]","[847.696, -38.0241, 2160.31]","[790.06, -68.3545, 2330.05]","[793.984, -314.161, 2220.01]","[717.142, -585.121, 2117.25]","[907.85, -34.3802, 2019.86]","[945.513, -277.367, 1905.52]","[885.845, -544.586, 1772.95]","[839.072, -268.11, 2074.3]","[843.958, -448.446, 2021.04]","[751.232, -543.924, 2017.88]","[759.263, -943.319, 2018.38]","[759.263, -1320.7, 2018.38]","[932.036, -523.463, 1952.16]","[935.076, -917.968, 1952.22]","[935.076, -1295.35, 1952.22]","[729.948, -539.965, 2134.38]","[895.899, -500.196, 1795.05]","[850.54, 37.6475, 2188.61]","[0, 0, 0]"
70,30.303,2,145,"[-42.1807, 233.602, 1730.91]","[-75.3539, 34.8222, 1683.6]","[-207.031, 45.4304, 1581.13]","[-274.719, -197.406, 1481.17]","[-242.066, -439.184, 1311.64]","[53.4192, -8.57395, 1792.29]","[122.078, -267.21, 1748.36]","[179.94, -509.287, 1584.24]","[-91.9306, -215.761, 1622.37]","[-86.0301, -385.874, 1562.7]","[-180.375, -419.185, 1513.13]","[-183.808, -684.412, 1228.57]","[-165.598, -1090.01, 1234.53]","[10.4692, -447.597, 1569.08]","[13.5217, -849.304, 1569.43]","[13.5217, -1228.06, 1569.43]","[-247.508, -398.888, 1339.89]","[170.292, -468.944, 1611.59]","[-70.1521, 113.47, 1702.82]","[0, 0, 0]"
70,30.303,2,252,"[813.5, 133.418, 2230.11]","[849.236, -38.8188, 2159.04]","[794.906, -70.2138, 2329.92]","[784.891, -319.49, 2230.69]","[734.469, -593.086, 2123.49]","[907.992, -35.7037, 2017.43]","[954.897, -280.17, 1912.3]","[918.476, -551.541, 1778.35]","[845.435, -273.207, 2081.68]","[851.756, -454.434, 2029.3]","[760.801, -542.229, 2024.4]","[766.265, -943.42, 2029.76]","[766.265, -1320.7, 2029.76]","[932.278, -521.474, 1955.68]","[930.271, -922.177, 1959.25]","[930.271, -1299.45, 1959.25]","[742.868, -547.487, 2141.36]","[924.65, -506.423, 1800.67]","[850.492, 37.9224, 2184.38]","[0, 0, 0]"
71,30.303,2,145,"[-38.5875, 234.171, 1731.03]","[-71.0111, 34.7964, 1683.43]","[-202.888, 45.5546, 1581.42]","[-269.775, -196.596, 1480.15]","[-236.198, -438.101, 1310.74]","[59.2409, -9.51718, 1788.58]","[132.164, -267.255, 1748.56]","[199.776, -506.769, 1585.95]","[-87.547, -216.422, 1621.53]","[-81.8777, -386.971, 1562.01]","[-175.766, -418.34, 1510.21]","[-176.209, -702.219, 1231.02]","[-170.336, -1091.27, 1233.43]","[15.276, -446.848, 1569.09]","[17.5804, -849.279, 1569.13]","[17.5804, -1228.33, 1569.13]","[-241.794, -397.85, 1338.98]","[188.507, -466.851, 1613.06]","[-65.8331, 113.47, 1702.82]","[0, 0, 0]"
71,30.303,2,252,"[812.535, 133.457, 2225.04]","[850.136, -39.5137, 2159.44]","[794.496, -76.5513, 2323.19]","[801.869, -329.99, 2237.12]","[733.092, -604.653, 2149.54]","[911.14, -36.7385, 2016.96]","[966.114, -281.831, 1919.03]","[935.665, -551.993, 1784.89]","[849.197, -277.896, 2091.25]","[856.462, -460.633, 2042.0]","[769.476, -547.375, 2042.62]","[774.09, -953.827, 2057.07]","[774.09, -1331.02, 2057.07]","[932.552, -527.437, 1968.98]","[931.579, -934.517, 1980.06]","[931.579, -1311.71, 1980.06]","[744.519, -558.866, 2164.14]","[940.814, -507.035, 1807.25]","[850.453, 38.1893, 2181.69]","[0, 0, 0]"
72,30.303,2,145,"[-35.4143, 234.557, 1731.09]","[-67.582, 34.7784, 1683.23]","[-200.006, 45.7827, 1581.94]","[-265.492, -195.935, 1478.21]","[-231.534, -437.276, 1308.82]","[65.3275, -10.5912, 1782.74]","[141.771, -268.364, 1748.66]","[217.077, -505.764, 1587.03]","[-84.0962, -216.667, 1620.66]","[-78.878, -387.742, 1561.34]","[-173.071, -417.979, 1508.9]","[-173.976, -709.606, 1231.29]","[-173.508, -1090.03, 1231.31]","[19.1774, -445.7, 1568.71]","[20.9022, -848.168, 1568.4]","[20.9022, -1227.52, 1568.4]","[-237.193, -397.052, 1337.05]","[204.526, -466.197, 1613.97]","[-62.414, 113.47, 1702.82]","[0, 0, 0]"
72,30.303,2,252,"[811.817, 133.507, 2221.41]","[850.573, -40.1294, 2161.04]","[790.904, -81.2505, 2316.69]","[812.367, -337.161, 2240.24]","[730.072, -611.23, 2163.97]","[919.215, -36.9671, 2019.15]","[976.8, -282.553, 1925.07]","[947.285, -549.013, 1788.83]","[851.043, -282.468, 2101.74]","[858.542, -466.936, 2056.44]","[774.325, -556.935, 2062.68]","[775.732, -965.847, 2076.55]","[775.732, -1342.97, 2076.55]","[935.333, -535.857, 1986.17]","[833.38, -769.336, 1689.81]","[833.799, -1097.75, 1654.59]","[743.763, -565.546, 2176.68]","[952.25, -504.641, 1811.54]","[850.428, 38.3764, 2180.27]","[0, 0, 0]"
