frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
53,30.303,2,67,"[-213.31, 207.486, 1907.46]","[-238.224, 21.5, 1839.82]","[-300.935, 35.5607, 1700.39]","[-348.165, -193.988, 1545.24]","[-297.369, -453.422, 1394.69]","[-168.553, -21.6293, 2012.25]","[88.5907, 10.1284, 2125.19]","[263.428, 257.581, 2154.55]","[-255.795, -211.076, 1744.86]","[-255.02, -395.827, 1680.96]","[-352.736, -430.715, 1614.91]","[-292.286, -789.36, 1412.82]","[-293.161, -1177.41, 1415.55]","[-153.929, -462.419, 1704.49]","[-154.258, -875.531, 1703.09]","[-154.258, -1265.55, 1703.09]","[-305.84, -410.184, 1419.78]","[234.289, 216.339, 2149.66]","[-232.387, 98.7341, 1871.36]","[0, 0, 0]"
53,30.303,2,96,"[802.654, 34.9506, 2104.91]","[796.363, -130.644, 2096.74]","[695.26, -163.514, 2144.4]","[686.225, -385.961, 2115.96]","[641.139, -625.785, 2096.26]","[900.489, -151.43, 2029.41]","[900.92, -369.743, 1961.9]","[913.652, -597.585, 1862.69]","[781.073, -342.19, 2083.24]","[778.664, -512.035, 2048.15]","[691.859, -560.566, 2040.08]","[693.018, -893.753, 2041.15]","[693.018, -1207.45, 2041.15]","[856.482, -541.28, 1994.98]","[744.402, -757.011, 1763.29]","[744.458, -1069.88, 1769.68]","[648.665, -585.748, 2099.55]","[911.541, -559.631, 1879.22]","[801.209, -63.6834, 2101.01]","[0, 0, 0]"
54,31.25,2,67,"[-213.816, 206.658, 1906.26]","[-240.523, 21.1547, 1838.08]","[-308.376, 34.3449, 1700.37]","[-352.715, -195.605, 1543.39]","[-291.339, -448.902, 1386.87]","[-170.513, -37.4958, 1993.12]","[88.1127, -31.4974, 2109.67]","[247.632, 225.975, 2136.29]","[-259.258, -213.072, 1744.79]","[-255.622, -395.215, 1681.35]","[-351.841, -430.713, 1615.96]","[-292.314, -790.348, 1417.46]","[-292.595, -1179.91, 1419.11]","[-155.054, -461.435, 1703.13]","[-155.672, -874.983, 1701.76]","[-155.672, -1264.6, 1701.76]","[-301.571, -406.686, 1412.95]","[221.042, 183.068, 2131.85]","[-234.328, 98.5527, 1868.9]","[0, 0, 0]"
54,31.25,2,96,"[802.584, 37.5879, 2104.35]","[798.332, -127.663, 2096.77]","[698.935, -158.461, 2144.42]","[691.108, -381.166, 2118.25]","[649.661, -622.169, 2103.87]","[900.125, -146.105, 2029.21]","[901.842, -362.821, 1963.71]","[915.926, -588.823, 1865.74]","[785.064, -338.386, 2083.49]","[782.249, -507.531, 2049.28]","[694.283, -559.251, 2040.49]","[696.34, -891.93, 2039.89]","[696.34, -1205.21, 2039.89]","[861.058, -541.301, 1996.18]","[750.525, -765.688, 1774.29]","[756.871, -1086.45, 1782.01]","[656.563, -581.954, 2106.27]","[913.584, -551.166, 1882.07]","[802.545, -60.7447, 2100.98]","[0, 0, 0]"
55,30.303,2,67,"[-215.697, 205.994, 1903.22]","[-244.091, 20.2326, 1835.13]","[-318.022, 31.7178, 1698.49]","[-356.064, -198.277, 1540.57]","[-288.882, -449.05, 1382.67]","[-171.68, -45.8976, 1980.01]","[84.9754, -84.4477, 2088.47]","[242.699, 174.392, 2111.17]","[-261.89, -216.447, 1745.18]","[-256.189, -398.128, 1681.04]","[-350.765, -432.533, 1616.45]","[-292.258, -790.988, 1417.18]","[-292.335, -1180.14, 1415.11]","[-155.909, -461.458, 1701.56]","[-156.301, -875.464, 1700.33]","[-156.301, -1264.66, 1700.33]","[-300.078, -407.254, 1408.99]","[216.406, 131.258, 2107.38]","[-238.236, 98.0408, 1864.71]","[0, 0, 0]"
55,30.303,2,96,"[802.645, 41.3098, 2103.73]","[799.415, -123.576, 2096.75]","[697.396, -152.809, 2138.94]","[698.738, -375.939, 2122.23]","[656.49, -616.546, 2107.87]","[900.43, -141.267, 2028.85]","[903.954, -356.919, 1965.07]","[918.879, -581.862, 1868.34]","[787.616, -332.559, 2083.58]","[786.761, -500.145, 2049.88]","[698.446, -557.296, 2039.89]","[701.626, -888.796, 2038.84]","[701.626, -1201.65, 2038.84]","[865.858, -541.347, 1995.8]","[761.14, -775.1, 1782.59]","[769.866, -1094.74, 1787.22]","[663.523, -576.416, 2110.27]","[916.394, -544.375, 1884.47]","[803.187, -56.7205, 2100.97]","[0, 0, 0]"
56,32.2581,2,67,"[-220.319, 205.789, 1897.79]","[-249.104, 18.9759, 1831.29]","[-326.542, 28.9155, 1693.13]","[-359.603, -202.065, 1537.05]","[-288.262, -453.926, 1382.13]","[-172.961, -50.3861, 1969.44]","[74.4433, -139.408, 2062.1]","[240.25, 114.994, 2076.16]","[-263.689, -221.032, 1745.93]","[-256.734, -403.285, 1680.77]","[-350.846, -436.397, 1615.87]","[-291.777, -792.182, 1413.35]","[-291.435, -1181.55, 1409.23]","[-154.966, -462.928, 1700.34]","[-153.873, -877.579, 1699.57]","[-153.873, -1266.34, 1699.57]","[-300.149, -411.949, 1407.95]","[212.606, 72.5985, 2073.81]","[-244.336, 97.3686, 1859.17]","[0, 0, 0]"
56,32.2581,2,96,"[801.353, 47.8934, 2103.12]","[799.996, -116.644, 2096.71]","[694.114, -144.977, 2130.97]","[704.013, -367.94, 2126.02]","[660.243, -607.802, 2109.27]","[906.935, -132.98, 2035.88]","[909.777, -346.991, 1970.25]","[923.358, -571.169, 1873.57]","[789.312, -323.681, 2083.52]","[791.985, -489.41, 2049.86]","[704.627, -551.952, 2038.97]","[709.093, -880.116, 2038.01]","[709.093, -1192.55, 2038.01]","[870.356, -539.236, 1995.18]","[774.426, -779.194, 1785.89]","[783.997, -1093.09, 1786.27]","[667.531, -567.81, 2112.06]","[921.095, -533.807, 1889.69]","[803.441, -49.8641, 2100.96]","[0, 0, 0]"
57,30.303,2,67,"[-227.041, 205.778, 1891.34]","[-254.958, 17.6406, 1827.0]","[-335.081, 25.7342, 1686.01]","[-363.519, -206.934, 1533.01]","[-286.361, -457.464, 1379.06]","[-175.277, -52.1558, 1962.57]","[53.8887, -191.92, 2032.12]","[237.955, 48.6103, 2031.02]","[-265.001, -226.013, 1746.56]","[-257.308, -409.348, 1680.89]","[-351.608, -441.319, 1614.74]","[-291.133, -793.686, 1407.85]","[-290.686, -1182.89, 1403.3]","[-153.071, -465.514, 1699.37]","[-151.453, -880.37, 1698.86]","[-151.453, -1268.68, 1698.86]","[-299.218, -415.709, 1404.71]","[207.255, 8.53131, 2031.2]","[-251.698, 96.6228, 1853.09]","[0, 0, 0]"
57,30.303,2,96,"[798.334, 58.4857, 2104.06]","[800.392, -106.136, 2096.64]","[694.441, -134.757, 2128.08]","[708.052, -357.356, 2129.54]","[662.731, -596.235, 2109.52]","[915.9, -118.919, 2050.39]","[917.645, -330.666, 1980.22]","[928.967, -553.99, 1882.8]","[790.71, -311.365, 2083.36]","[797.578, -475.244, 2049.52]","[711.01, -540.611, 2038.56]","[715.14, -863.71, 2038.26]","[715.14, -1175.71, 2038.26]","[875.023, -532.248, 1994.69]","[782.59, -776.678, 1789.85]","[786.709, -1084.91, 1791.52]","[670.279, -556.415, 2112.86]","[927.08, -516.77, 1899.04]","[803.538, -39.4383, 2100.96]","[0, 0, 0]"
58,30.303,2,67,"[-235.195, 204.694, 1884.81]","[-260.876, 15.288, 1822.27]","[-343.356, 22.2872, 1677.93]","[-367.864, -212.274, 1528.85]","[-284.508, -461.344, 1376.62]","[-177.507, -52.9327, 1957.81]","[21.7305, -239.372, 2003.08]","[237.925, -35.2526, 1971.26]","[-266.11, -231.639, 1746.5]","[-257.921, -416.218, 1680.99]","[-352.664, -445.359, 1613.28]","[-290.719, -793.282, 1400.44]","[-290.506, -1180.38, 1395.0]","[-151.453, -469.67, 1699.09]","[-150.351, -885.085, 1699.17]","[-150.351, -1272.95, 1699.17]","[-298.398, -419.833, 1402.0]","[201.822, -69.2209, 1976.56]","[-259.187, 94.7634, 1846.66]","[0, 0, 0]"
58,30.303,2,96,"[794.307, 70.6026, 2107.46]","[800.82, -93.4046, 2096.62]","[698.656, -126.754, 2128.69]","[713.569, -348.915, 2131.52]","[666.518, -586.801, 2109.15]","[924.252, -93.56, 2050.38]","[926.796, -305.79, 1983.46]","[937.482, -530.648, 1890.83]","[792.324, -297.102, 2083.36]","[803.095, -459.305, 2049.32]","[718.316, -530.724, 2038.08]","[722.949, -855.729, 2037.75]","[722.949, -1167.29, 2037.75]","[879.91, -525.385, 1994.79]","[788.802, -771.339, 1791.95]","[791.47, -1077.93, 1792.31]","[674.357, -547.151, 2112.88]","[935.7, -493.171, 1906.27]","[803.599, -26.7857, 2100.96]","[0, 0, 0]"
59,30.303,2,67,"[-242.016, 200.971, 1878.62]","[-265.693, 11.6691, 1817.19]","[-349.268, 18.7201, 1669.53]","[-372.597, -217.191, 1525.17]","[-283.057, -464.801, 1375.12]","[-178.289, -53.9513, 1953.22]","[-13.2619, -274.736, 1979.21]","[236.1, -133.52, 1910.57]","[-266.996, -237.522, 1745.34]","[-258.59, -423.294, 1680.49]","[-353.757, -447.167, 1611.7]","[-290.168, -790.408, 1392.77]","[-289.829, -1175.23, 1387.77]","[-151.103, -475.83, 1698.85]","[-151.181, -892.083, 1698.83]","[-151.181, -1279.49, 1698.83]","[-297.979, -423.532, 1400.13]","[194.452, -156.934, 1922.01]","[-265.276, 91.4851, 1840.2]","[0, 0, 0]"
59,30.303,2,96,"[791.384, 80.8864, 2114.78]","[801.569, -81.6366, 2096.66]","[706.873, -122.071, 2133.84]","[721.59, -343.785, 2133.66]","[672.13, -580.331, 2107.58]","[931.913, -47.308, 2041.74]","[934.88, -261.562, 1983.41]","[943.49, -489.47, 1899.59]","[795.174, -284.1, 2083.61]","[808.178, -444.991, 2049.61]","[726.068, -526.899, 2037.46]","[730.802, -856.944, 2037.04]","[730.802, -1168.06, 2037.04]","[885.363, -521.378, 1995.04]","[798.976, -768.431, 1792.3]","[805.413, -1077.66, 1791.59]","[680.372, -540.906, 2111.93]","[942.052, -451.484, 1913.56]","[803.67, -15.0857, 2100.96]","[0, 0, 0]"
60,31.25,2,67,"[-246.522, 196.226, 1873.9]","[-269.209, 7.53742, 1812.15]","[-353.553, 15.5918, 1661.98]","[-377.458, -222.016, 1522.5]","[-282.105, -470.355, 1372.61]","[-182.118, -56.2351, 1950.21]","[-53.6257, -301.717, 1958.6]","[215.66, -257.395, 1853.95]","[-267.713, -242.808, 1743.57]","[-260.577, -429.632, 1679.54]","[-354.731, -448.207, 1610.12]","[-288.625, -788.257, 1387.83]","[-287.464, -1173.73, 1385.51]","[-153.875, -481.198, 1698.01]","[-156.471, -895.799, 1697.43]","[-156.471, -1282.74, 1697.43]","[-297.997, -428.965, 1397.59]","[170.735, -264.597, 1871.39]","[-269.689, 87.5705, 1834.07]","[0, 0, 0]"
60,31.25,2,96,"[790.315, 87.7094, 2125.47]","[802.891, -71.9783, 2096.76]","[717.954, -120.612, 2139.36]","[731.372, -341.849, 2134.21]","[681.875, -577.348, 2103.26]","[935.011, -9.26995, 2035.5]","[939.134, -224.662, 1983.36]","[947.668, -454.37, 1905.83]","[800.233, -273.439, 2084.03]","[813.146, -433.419, 2050.25]","[732.44, -525.993, 2036.82]","[735.797, -857.326, 2036.42]","[735.797, -1168.0, 2036.42]","[891.174, -520.052, 1995.09]","[814.461, -768.233, 1790.79]","[825.016, -1079.45, 1788.95]","[690.123, -538.098, 2108.41]","[946.245, -416.085, 1918.75]","[803.767, -5.4952, 2100.96]","[0, 0, 0]"
61,30.303,2,67,"[-249.029, 191.824, 1870.41]","[-271.62, 3.63087, 1807.24]","[-356.087, 13.4923, 1655.06]","[-382.092, -223.838, 1521.39]","[-285.726, -472.091, 1372.35]","[-187.286, -59.0593, 1947.57]","[-91.1, -316.911, 1937.95]","[158.741, -384.959, 1807.3]","[-268.473, -247.003, 1741.39]","[-264.963, -434.62, 1677.99]","[-356.852, -448.963, 1607.22]","[-285.881, -786.432, 1383.39]","[-283.851, -1171.85, 1381.27]","[-158.799, -481.781, 1696.75]","[-216.062, -771.545, 1410.48]","[-216.062, -1158.02, 1410.48]","[-301.787, -430.716, 1397.19]","[117.146, -373.492, 1829.07]","[-272.628, 83.7941, 1828.29]","[0, 0, 0]"
61,30.303,2,96,"[790.15, 90.8779, 2137.39]","[804.628, -64.3547, 2096.87]","[728.721, -121.151, 2140.41]","[739.95, -341.937, 2131.07]","[690.927, -576.671, 2096.84]","[936.887, 8.02686, 2032.29]","[941.642, -207.567, 1982.85]","[950.544, -437.753, 1908.1]","[806.86, -264.913, 2084.49]","[817.748, -424.284, 2051.05]","[737.077, -526.307, 2036.22]","[739.06, -857.405, 2035.88]","[739.06, -1167.62, 2035.88]","[896.209, -520.274, 1994.86]","[826.156, -768.78, 1789.29]","[832.528, -1079.85, 1787.96]","[699.097, -537.549, 2102.55]","[949.06, -399.389, 1920.55]","[803.889, 2.0339, 2100.96]","[0, 0, 0]"
62,29.4118,2,67,"[-250.169, 188.897, 1868.16]","[-273.042, 0.860737, 1802.85]","[-356.612, 12.9248, 1648.96]","[-386.038, -227.822, 1519.63]","[-298.706, -475.914, 1367.24]","[-194.399, -55.9474, 1952.15]","[-124.939, -320.339, 1911.87]","[86.726, -476.602, 1776.26]","[-269.522, -249.452, 1738.97]","[-271.106, -437.627, 1676.26]","[-359.466, -449.777, 1603.25]","[-282.188, -785.885, 1380.38]","[-279.599, -1171.94, 1379.31]","[-165.597, -479.834, 1695.2]","[-215.639, -770.722, 1409.78]","[-213.53, -1152.62, 1406.27]","[-313.258, -434.564, 1392.64]","[51.4868, -450.616, 1798.86]","[-274.171, 81.0719, 1823.32]","[0, 0, 0]"
62,29.4118,2,96,"[790.08, 92.744, 2145.63]","[806.672, -58.6246, 2096.95]","[736.498, -122.619, 2134.63]","[746.143, -343.043, 2124.21]","[697.057, -577.445, 2090.64]","[939.414, 8.15621, 2033.97]","[944.138, -206.87, 1983.84]","[953.906, -436.38, 1908.43]","[814.624, -258.268, 2084.86]","[822.732, -417.157, 2051.69]","[741.302, -527.233, 2035.46]","[655.063, -854.883, 2016.57]","[662.793, -1156.04, 2003.91]","[901.31, -521.299, 1994.57]","[836.507, -769.98, 1788.22]","[841.821, -1080.86, 1787.5]","[705.237, -538.378, 2096.23]","[952.279, -398.129, 1921.0]","[804.034, 7.6187, 2100.96]","[0, 0, 0]"
63,30.303,2,67,"[-250.501, 187.494, 1866.58]","[-273.853, -0.730361, 1799.04]","[-356.324, 13.0126, 1644.34]","[-389.196, -229.848, 1518.87]","[-310.526, -480.658, 1364.43]","[-203.456, -48.4326, 1960.49]","[-150.089, -310.08, 1888.45]","[10.1201, -529.368, 1752.97]","[-270.77, -250.337, 1736.26]","[-276.144, -439.039, 1674.72]","[-362.569, -450.85, 1599.69]","[-276.917, -786.133, 1379.63]","[-273.241, -1172.22, 1380.17]","[-170.633, -478.89, 1694.32]","[-212.353, -768.885, 1407.64]","[-205.972, -1150.84, 1403.48]","[-323.635, -438.855, 1390.17]","[-16.5756, -492.95, 1775.55]","[-274.842, 79.4512, 1819.2]","[0, 0, 0]"
63,30.303,2,96,"[792.624, 95.5922, 2146.7]","[809.381, -55.3565, 2097.01]","[744.938, -124.314, 2125.13]","[752.451, -344.45, 2115.35]","[701.403, -578.385, 2084.71]","[941.533, -3.47438, 2041.6]","[946.454, -217.114, 1987.47]","[957.697, -444.868, 1908.35]","[822.367, -254.09, 2085.1]","[828.3, -412.488, 2051.96]","[745.918, -528.411, 2034.5]","[666.022, -849.234, 2010.66]","[676.672, -1158.52, 2006.87]","[907.158, -522.706, 1994.29]","[845.497, -772.197, 1788.71]","[849.898, -1083.24, 1789.37]","[709.911, -539.396, 2089.82]","[955.823, -406.91, 1921.54]","[805.067, 10.7084, 2100.97]","[0, 0, 0]"
64,30.303,2,67,"[-250.167, 187.216, 1865.44]","[-274.333, -1.35374, 1795.75]","[-355.892, 13.3074, 1641.39]","[-393.246, -230.249, 1518.71]","[-315.242, -482.686, 1363.42]","[-206.301, -40.3567, 1965.46]","[-164.669, -301.324, 1881.78]","[-43.8611, -556.854, 1752.56]","[-272.158, -249.948, 1732.66]","[-279.517, -439.363, 1673.2]","[-365.347, -451.938, 1596.86]","[-274.028, -787.05, 1379.72]","[-272.743, -1173.02, 1380.49]","[-173.695, -478.474, 1694.01]","[-212.54, -759.884, 1399.41]","[-213.407, -1135.15, 1390.49]","[-328.242, -440.613, 1389.31]","[-64.0204, -514.39, 1774.09]","[-275.033, 78.683, 1816.06]","[0, 0, 0]"
64,30.303,2,96,"[805.745, 102.012, 2132.48]","[813.202, -53.9075, 2097.01]","[726.213, -109.748, 2117.58]","[660.189, -119.515, 2064.96]","[573.642, -120.632, 2077.97]","[938.355, -33.3853, 2050.85]","[946.209, -246.224, 1989.46]","[960.392, -471.142, 1904.17]","[829.114, -251.863, 2085.13]","[833.988, -409.772, 2051.95]","[750.419, -529.594, 2032.72]","[678.659, -848.538, 2006.03]","[688.453, -1159.96, 2003.57]","[913.829, -524.606, 1993.97]","[852.908, -775.757, 1791.03]","[856.28, -1087.2, 1793.07]","[587.941, -119.859, 2075.8]","[958.026, -433.656, 1918.39]","[807.908, 11.9961, 2100.97]","[0, 0, 0]"
65,31.25,2,67,"[-248.163, 187.388, 1864.39]","[-274.72, -1.36756, 1792.85]","[-355.887, 13.3416, 1639.84]","[-397.97, -229.835, 1518.74]","[-316.964, -481.207, 1364.78]","[-206.698, -35.2557, 1966.95]","[-166.636, -297.383, 1888.42]","[-71.7357, -570.58, 1770.35]","[-273.816, -248.76, 1727.9]","[-282.09, -438.691, 1670.12]","[-368.889, -452.14, 1593.73]","[-272.999, -787.549, 1379.95]","[-273.134, -1172.5, 1380.47]","[-176.225, -478.4, 1693.44]","[-212.871, -748.83, 1389.16]","[-213.372, -1125.04, 1381.36]","[-330.465, -439.311, 1390.44]","[-87.5824, -525.123, 1790.03]","[-275.012, 78.3991, 1813.79]","[0, 0, 0]"
65,31.25,2,96,"[842.084, 89.4022, 2090.87]","[819.008, -55.0384, 2096.61]","[706.504, -81.4252, 2084.57]","[591.083, 6.13995, 2005.19]","[475.959, 110.568, 2076.15]","[946.569, -42.625, 2059.77]","[952.485, -254.338, 1993.87]","[964.789, -477.504, 1904.9]","[834.733, -252.394, 2083.53]","[839.358, -409.991, 2051.09]","[754.374, -531.472, 2029.27]","[700.064, -852.106, 2001.06]","[715.928, -1165.13, 1998.26]","[920.869, -527.584, 1993.32]","[863.809, -781.808, 1794.02]","[870.551, -1094.55, 1796.25]","[494.987, 93.5968, 2064.32]","[962.738, -440.31, 1919.73]","[813.771, 10.7432, 2100.96]","[0, 0, 0]"
66,30.303,2,67,"[-244.541, 187.626, 1863.3]","[-275.321, -1.0905, 1790.39]","[-355.973, 13.4407, 1638.97]","[-402.211, -230.488, 1517.81]","[-316.984, -479.168, 1363.69]","[-207.234, -32.9352, 1966.74]","[-161.2, -297.196, 1897.26]","[-80.2659, -576.346, 1786.16]","[-276.533, -247.319, 1722.82]","[-284.474, -437.244, 1665.01]","[-373.496, -451.719, 1589.77]","[-273.708, -788.088, 1380.14]","[-274.965, -1172.67, 1380.43]","[-179.312, -478.693, 1692.72]","[-180.987, -887.478, 1692.29]","[-180.987, -1271.71, 1692.29]","[-331.188, -437.722, 1389.38]","[-93.7682, -529.854, 1804.68]","[-274.931, 78.3482, 1812.19]","[0, 0, 0]"
66,30.303,2,96,"[875.494, 48.0473, 2054.86]","[827.114, -59.7715, 2094.42]","[700.219, -67.461, 2072.61]","[549.566, 37.7483, 1973.12]","[424.932, 199.535, 2068.15]","[951.14, -62.2024, 2070.39]","[958.175, -271.236, 1997.79]","[969.202, -491.831, 1903.49]","[840.156, -256.633, 2079.19]","[844.219, -414.075, 2048.08]","[757.61, -534.899, 2022.13]","[709.906, -856.377, 1993.76]","[713.973, -1168.11, 1988.98]","[927.583, -532.836, 1992.03]","[873.403, -788.631, 1794.79]","[878.69, -1100.99, 1794.85]","[445.661, 172.666, 2052.31]","[967.364, -455.065, 1919.2]","[822.766, 5.90661, 2099.5]","[0, 0, 0]"
67,31.25,2,67,"[-240.755, 188.004, 1862.23]","[-276.343, -0.716941, 1788.53]","[-356.049, 13.7826, 1638.47]","[-405.374, -229.766, 1516.5]","[-317.71, -475.151, 1360.23]","[-207.948, -32.2236, 1965.96]","[-151.389, -295.91, 1902.41]","[-82.1741, -574.426, 1789.04]","[-280.968, -245.931, 1718.25]","[-287.272, -435.322, 1658.64]","[-378.888, -450.954, 1585.08]","[-277.726, -789.206, 1379.88]","[-281.367, -1173.96, 1379.71]","[-183.555, -479.309, 1691.68]","[-186.237, -887.983, 1691.0]","[-186.237, -1271.92, 1691.0]","[-332.321, -434.254, 1386.28]","[-93.7098, -528.02, 1807.93]","[-274.853, 78.385, 1811.19]","[0, 0, 0]"
67,31.25,2,96,"[840.68, 80.3186, 2054.5]","[836.201, -67.8729, 2090.56]","[724.399, -95.3379, 2064.8]","[547.074, 2.98588, 1970.21]","[406.858, 187.936, 2047.68]","[955.665, -85.4809, 2075.96]","[964.453, -291.76, 1997.82]","[974.062, -509.896, 1898.75]","[845.424, -264.315, 2073.63]","[848.251, -421.601, 2043.67]","[760.2, -543.557, 2014.76]","[703.354, -863.823, 1995.63]","[694.179, -1177.01, 1999.02]","[932.981, -542.569, 1990.01]","[879.452, -793.153, 1787.0]","[881.705, -1102.62, 1779.96]","[430.25, 157.038, 2034.77]","[972.46, -473.54, 1915.26]","[833.122, -2.2853, 2096.22]","[0, 0, 0]"
68,29.4118,2,67,"[-238.319, 187.766, 1860.08]","[-277.274, -0.34521, 1786.99]","[-356.274, 17.4688, 1637.12]","[-407.402, -225.491, 1514.0]","[-319.921, -470.089, 1357.38]","[-207.762, -32.8002, 1963.88]","[-150.107, -297.367, 1904.26]","[-79.3308, -574.798, 1795.56]","[-284.965, -244.798, 1714.42]","[-289.496, -431.765, 1653.6]","[-383.28, -450.194, 1581.29]","[-291.336, -791.91, 1378.31]","[-302.421, -1177.68, 1377.03]","[-186.87, -480.026, 1689.04]","[-188.602, -888.448, 1687.05]","[-188.602, -1272.15, 1687.05]","[-334.501, -429.323, 1383.48]","[-91.121, -528.561, 1813.68]","[-274.797, 78.4616, 1810.39]","[0, 0, 0]"
68,29.4118,2,96,"[934.487, -10.4468, 2040.52]","[845.671, -77.6257, 2085.85]","[739.164, -116.991, 2065.66]","[548.523, -65.556, 1963.15]","[383.857, 110.323, 1993.02]","[944.386, -122.479, 2083.25]","[963.268, -323.876, 1996.1]","[975.157, -538.018, 1889.75]","[851.389, -275.604, 2069.31]","[852.698, -432.592, 2039.49]","[764.635, -553.141, 2012.21]","[682.085, -867.202, 2005.26]","[662.954, -1175.62, 2014.07]","[937.388, -546.971, 1986.35]","[877.288, -795.314, 1783.24]","[873.16, -1102.57, 1780.97]","[411.37, 80.9664, 1988.04]","[973.174, -502.327, 1907.47]","[843.771, -12.0771, 2091.34]","[0, 0, 0]"
69,31.25,2,67,"[-236.965, 187.899, 1856.54]","[-278.116, 0.218445, 1785.43]","[-355.461, 23.4416, 1635.01]","[-407.018, -217.619, 1507.28]","[-323.417, -465.097, 1354.64]","[-206.508, -35.1292, 1959.17]","[-157.5, -302.6, 1903.35]","[-72.2516, -575.332, 1800.44]","[-288.521, -243.495, 1710.84]","[-291.43, -427.701, 1649.51]","[-386.463, -448.329, 1579.73]","[-387.865, -854.614, 1579.56]","[-387.865, -1238.13, 1579.56]","[-190.517, -480.501, 1684.24]","[-192.587, -888.459, 1680.66]","[-192.587, -1271.97, 1680.66]","[-337.352, -423.852, 1380.08]","[-86.449, -529.872, 1817.59]","[-274.763, 78.755, 1809.46]","[0, 0, 0]"
69,31.25,2,96,"[867.36, 68.8532, 2048.93]","[853.883, -82.4077, 2084.06]","[750.551, -128.227, 2066.26]","[567.55, -147.154, 1954.55]","[381.343, -20.6168, 1911.32]","[902.516, -165.653, 2098.53]","[902.516, -385.423, 2098.53]","[902.516, -665.917, 2098.53]","[857.538, -280.832, 2068.62]","[857.789, -437.44, 2038.18]","[768.556, -545.2, 2013.06]","[669.822, -854.954, 2018.88]","[661.999, -1149.82, 2029.38]","[941.0, -536.314, 1982.66]","[876.935, -790.566, 1789.04]","[875.788, -1092.07, 1795.0]","[412.442, -41.5264, 1918.52]","[902.516, -584.608, 2098.53]","[852.675, -16.879, 2089.16]","[0, 0, 0]"
70,30.303,2,67,"[-235.839, 189.955, 1851.55]","[-279.01, 1.0405, 1783.58]","[-353.435, 29.1321, 1632.85]","[-406.138, -210.097, 1498.86]","[-328.296, -461.139, 1350.65]","[-205.077, -37.7383, 1953.03]","[-162.08, -308.518, 1900.28]","[-67.3987, -579.884, 1807.12]","[-292.233, -241.655, 1706.91]","[-293.546, -423.403, 1645.62]","[-388.626, -445.529, 1577.88]","[-389.35, -851.053, 1577.1]","[-389.35, -1234.42, 1577.1]","[-195.041, -481.327, 1677.97]","[-197.833, -889.427, 1673.59]","[-197.833, -1272.79, 1673.59]","[-341.271, -419.3, 1375.35]","[-83.1684, -534.651, 1822.65]","[-274.746, 79.2838, 1808.3]","[0, 0, 0]"
70,30.303,2,96,"[870.157, 80.5772, 2053.03]","[860.216, -77.6979, 2087.0]","[758.967, -126.254, 2067.36]","[672.674, -254.99, 2035.64]","[555.255, -314.253, 2013.03]","[1014.12, -26.6193, 2115.69]","[1014.12, -245.999, 2115.69]","[1014.12, -526.426, 2115.69]","[862.034, -276.078, 2073.63]","[861.408, -432.443, 2042.82]","[777.682, -545.222, 2021.15]","[658.236, -847.78, 2025.45]","[651.554, -1149.46, 2028.48]","[939.143, -528.669, 1982.53]","[874.331, -780.206, 1785.86]","[871.762, -1078.14, 1782.82]","[575.027, -304.707, 2016.8]","[1014.12, -445.118, 2115.69]","[859.617, -12.149, 2091.42]","[0, 0, 0]"
71,31.25,2,67,"[-235.784, 191.414, 1846.22]","[-279.699, 2.03946, 1780.87]","[-353.074, 31.7971, 1631.19]","[-405.928, -206.722, 1490.18]","[-337.881, -462.945, 1345.23]","[-205.434, -37.8118, 1948.36]","[-165.547, -311.43, 1892.51]","[-60.5808, -583.384, 1813.03]","[-295.06, -239.837, 1703.28]","[-295.981, -419.608, 1642.62]","[-389.686, -442.18, 1575.4]","[-389.717, -847.345, 1573.97]","[-389.717, -1230.59, 1573.97]","[-201.211, -482.631, 1673.56]","[-205.275, -890.972, 1671.2]","[-205.275, -1274.22, 1671.2]","[-349.224, -420.243, 1369.39]","[-78.0646, -538.054, 1826.28]","[-274.74, 80.1103, 1805.92]","[0, 0, 0]"
71,31.25,2,96,"[884.04, 99.0543, 2082.28]","[867.415, -65.1461, 2102.01]","[771.624, -114.44, 2071.58]","[779.557, -322.042, 2075.36]","[779.557, -602.434, 2075.36]","[1021.47, -31.2449, 2116.81]","[1021.47, -250.493, 2116.81]","[1021.47, -531.097, 2116.81]","[865.052, -262.981, 2086.52]","[863.342, -418.843, 2053.6]","[782.494, -538.662, 2032.01]","[659.482, -840.083, 2023.77]","[663.847, -1141.97, 2020.09]","[932.832, -523.363, 1986.31]","[873.446, -772.433, 1784.83]","[872.899, -1074.16, 1784.24]","[779.557, -521.272, 2075.36]","[1021.47, -449.723, 2116.81]","[868.199, 0.343213, 2107.14]","[0, 0, 0]"
