frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
53,29.4118,2,171,"[450.755, 312.49, 1979.71]","[457.513, 136.494, 1917.14]","[436.804, 101.464, 2067.02]","[436.437, -160.733, 2067.48]","[436.437, -508.617, 2067.48]","[482.971, 135.525, 1782.37]","[366.255, -67.2565, 1665.55]","[71.0096, -123.137, 1671.33]","[430.762, -86.7817, 1858.22]","[424.481, -258.865, 1821.3]","[319.984, -386.972, 1791.14]","[321.044, -732.797, 1619.39]","[321.405, -1096.44, 1618.55]","[523.304, -375.774, 1780.18]","[420.875, -710.981, 1623.65]","[420.988, -1076.46, 1622.07]","[436.437, -412.075, 2067.48]","[120.217, -113.824, 1670.37]","[466.47, 211.253, 1936.87]","[0, 0, 0]"
53,29.4118,2,148,"[-659.399, 366.539, 1805.04]","[-695.304, 166.145, 1772.39]","[-768.781, 158.836, 1624.09]","[-813.674, -111.442, 1584.64]","[-708.401, -373.546, 1451.38]","[-623.857, 165.351, 1926.83]","[-457.126, -54.3428, 1947.45]","[-173.605, -96.6527, 1824.1]","[-711.841, -92.7531, 1777.95]","[-720.504, -282.106, 1735.07]","[-799.966, -322.164, 1679.3]","[-706.226, -635.545, 1442.1]","[-726.579, -1075.05, 1494.69]","[-648.241, -344.095, 1778.99]","[-642.518, -753.742, 1716.25]","[-645.669, -1141.67, 1714.05]","[-725.946, -329.861, 1473.59]","[-220.859, -89.6039, 1844.66]","[-690.041, 248.551, 1770.63]","[0, 0, 0]"
54,30.303,2,171,"[450.806, 312.117, 1980.72]","[458.953, 136.344, 1918.68]","[436.827, 98.6207, 2067.19]","[436.826, -164.907, 2066.42]","[436.826, -510.322, 2066.42]","[483.357, 134.168, 1784.02]","[369.013, -69.7787, 1666.93]","[74.7773, -126.341, 1671.49]","[431.829, -86.9744, 1858.56]","[424.92, -258.941, 1821.6]","[320.219, -390.908, 1793.97]","[321.557, -734.784, 1616.93]","[321.827, -1100.41, 1615.03]","[524.307, -377.237, 1781.47]","[421.856, -716.843, 1623.55]","[419.472, -1076.9, 1618.01]","[436.826, -413.613, 2066.42]","[123.817, -116.913, 1670.73]","[468.034, 211.12, 1938.82]","[0, 0, 0]"
54,30.303,2,148,"[-657.387, 368.058, 1799.0]","[-692.412, 166.816, 1768.6]","[-767.451, 159.135, 1620.36]","[-811.306, -111.163, 1583.47]","[-704.862, -371.105, 1450.9]","[-621.215, 168.334, 1923.13]","[-471.267, -61.7889, 1948.04]","[-189.409, -110.418, 1827.18]","[-709.228, -92.3982, 1777.95]","[-717.824, -281.818, 1735.09]","[-797.249, -321.743, 1678.83]","[-694.61, -610.657, 1410.45]","[-681.255, -967.719, 1375.67]","[-644.861, -343.538, 1778.68]","[-644.033, -754.203, 1713.68]","[-645.854, -1138.92, 1711.09]","[-722.603, -327.78, 1472.99]","[-236.386, -102.315, 1847.32]","[-687.069, 249.186, 1765.64]","[0, 0, 0]"
55,31.25,2,171,"[450.848, 311.518, 1981.77]","[459.932, 135.958, 1919.78]","[436.979, 95.4188, 2066.74]","[437.094, -168.156, 2065.87]","[437.094, -511.714, 2065.87]","[483.456, 132.199, 1785.1]","[371.888, -74.0902, 1669.54]","[80.3191, -134.234, 1671.8]","[432.64, -87.6278, 1859.2]","[425.231, -259.592, 1822.02]","[323.117, -397.608, 1797.77]","[321.305, -738.045, 1612.88]","[320.931, -1105.21, 1609.89]","[523.75, -379.819, 1783.28]","[422.844, -720.21, 1622.6]","[421.939, -1082.5, 1619.09]","[437.094, -414.837, 2065.87]","[128.913, -124.21, 1671.42]","[469.071, 210.826, 1940.06]","[0, 0, 0]"
55,31.25,2,148,"[-656.484, 369.407, 1793.48]","[-690.077, 167.629, 1765.27]","[-766.838, 158.927, 1617.84]","[-809.742, -111.27, 1582.31]","[-703.716, -370.353, 1448.0]","[-618.372, 169.228, 1918.22]","[-484.28, -69.4033, 1949.11]","[-203.432, -116.835, 1825.6]","[-706.429, -91.8214, 1777.94]","[-714.675, -281.331, 1735.14]","[-794.317, -320.982, 1678.54]","[-684.703, -583.026, 1383.07]","[-676.26, -945.222, 1360.53]","[-640.639, -342.569, 1778.17]","[-645.831, -751.928, 1707.22]","[-647.382, -1134.81, 1701.89]","[-721.387, -327.172, 1470.38]","[-250.24, -108.931, 1846.19]","[-684.888, 249.966, 1761.25]","[0, 0, 0]"
56,30.303,2,171,"[450.941, 310.615, 1982.83]","[460.503, 135.0, 1920.84]","[437.223, 91.7444, 2066.07]","[437.403, -172.136, 2065.33]","[437.403, -514.326, 2065.33]","[483.425, 128.067, 1786.46]","[371.205, -79.5177, 1673.84]","[82.2317, -142.05, 1672.51]","[433.194, -89.2396, 1861.17]","[425.421, -261.364, 1823.52]","[326.323, -403.556, 1802.33]","[321.097, -740.153, 1609.26]","[320.879, -1106.72, 1607.0]","[522.078, -384.361, 1785.61]","[421.228, -720.928, 1616.63]","[418.844, -1083.82, 1610.35]","[437.403, -417.281, 2065.33]","[130.393, -131.627, 1672.73]","[469.648, 210.09, 1940.81]","[0, 0, 0]"
56,30.303,2,148,"[-656.166, 370.228, 1789.69]","[-688.264, 168.547, 1762.23]","[-766.787, 158.582, 1616.1]","[-808.228, -111.533, 1580.95]","[-704.532, -369.354, 1443.71]","[-615.893, 168.457, 1912.43]","[-489.327, -73.3441, 1950.0]","[-207.266, -119.705, 1830.21]","[-703.893, -91.0035, 1777.9]","[-711.464, -280.611, 1735.23]","[-791.489, -319.951, 1678.32]","[-680.882, -574.838, 1373.6]","[-679.15, -957.228, 1369.96]","[-636.58, -341.85, 1777.63]","[-647.465, -747.807, 1694.44]","[-648.555, -1129.75, 1684.6]","[-721.814, -326.384, 1466.58]","[-254.276, -111.978, 1850.17]","[-683.309, 250.847, 1757.26]","[0, 0, 0]"
57,31.25,2,171,"[451.055, 309.652, 1984.05]","[460.749, 133.665, 1922.19]","[437.449, 87.8608, 2065.59]","[437.59, -176.194, 2065.19]","[437.59, -517.407, 2065.19]","[483.41, 124.498, 1787.1]","[369.033, -84.2621, 1678.73]","[82.1248, -147.784, 1673.93]","[433.367, -91.5394, 1864.71]","[425.446, -264.046, 1826.51]","[328.058, -406.366, 1805.5]","[321.745, -740.926, 1607.52]","[322.308, -1107.03, 1606.98]","[520.361, -388.118, 1788.57]","[419.028, -719.144, 1609.31]","[416.896, -1082.05, 1603.36]","[437.59, -420.193, 2065.19]","[129.942, -137.196, 1674.73]","[469.918, 209.079, 1941.44]","[0, 0, 0]"
57,31.25,2,148,"[-655.913, 370.611, 1787.49]","[-686.517, 169.493, 1759.58]","[-766.333, 158.2, 1614.83]","[-806.675, -111.722, 1579.13]","[-706.424, -367.674, 1438.95]","[-613.806, 168.403, 1907.41]","[-487.369, -72.5096, 1949.99]","[-202.996, -119.639, 1840.24]","[-700.981, -90.0378, 1777.83]","[-708.064, -279.719, 1735.33]","[-788.403, -318.594, 1677.87]","[-677.891, -568.573, 1368.05]","[-676.668, -951.806, 1366.91]","[-631.978, -340.909, 1776.56]","[-649.064, -743.544, 1683.49]","[-650.046, -1125.97, 1676.57]","[-723.131, -325.016, 1462.31]","[-250.39, -111.784, 1858.54]","[-681.932, 251.76, 1753.79]","[0, 0, 0]"
58,30.303,2,171,"[451.164, 308.748, 1985.56]","[460.819, 132.149, 1923.84]","[437.413, 85.127, 2066.33]","[437.324, -178.053, 2067.04]","[437.324, -518.604, 2067.04]","[483.405, 121.456, 1787.46]","[366.591, -87.7347, 1682.12]","[80.8666, -150.168, 1676.72]","[433.351, -94.1814, 1869.28]","[425.381, -267.323, 1830.85]","[328.917, -407.369, 1807.66]","[323.038, -741.211, 1607.07]","[324.051, -1107.76, 1607.41]","[519.305, -389.155, 1791.85]","[418.859, -717.464, 1606.65]","[418.909, -1082.21, 1605.62]","[437.324, -421.221, 2067.04]","[128.487, -139.763, 1677.62]","[470.017, 207.942, 1942.11]","[0, 0, 0]"
58,30.303,2,148,"[-655.636, 370.692, 1786.4]","[-684.853, 170.425, 1757.23]","[-765.644, 157.776, 1614.0]","[-804.87, -111.874, 1576.77]","[-708.456, -367.047, 1436.12]","[-613.436, 168.947, 1903.73]","[-481.178, -67.9507, 1949.1]","[-198.718, -118.963, 1840.62]","[-698.252, -88.9748, 1777.75]","[-704.837, -278.696, 1735.45]","[-785.904, -316.612, 1677.57]","[-677.118, -570.425, 1370.58]","[-677.544, -959.913, 1375.34]","[-627.058, -339.846, 1774.72]","[-650.539, -741.066, 1680.37]","[-651.404, -1125.32, 1680.53]","[-724.525, -324.518, 1459.56]","[-245.793, -110.46, 1858.7]","[-680.605, 252.656, 1750.72]","[0, 0, 0]"
59,30.303,2,171,"[451.239, 307.911, 1987.48]","[460.796, 130.616, 1925.52]","[437.344, 84.51, 2069.2]","[437.26, -177.241, 2071.58]","[437.26, -521.827, 2071.58]","[483.424, 119.074, 1787.53]","[364.463, -90.3101, 1684.39]","[76.4907, -151.291, 1681.32]","[433.207, -96.7949, 1873.84]","[425.261, -270.798, 1835.77]","[329.359, -407.469, 1809.6]","[325.1, -741.285, 1607.6]","[326.622, -1108.47, 1608.48]","[518.565, -388.964, 1795.37]","[421.816, -717.05, 1607.01]","[424.46, -1084.04, 1608.32]","[437.26, -424.273, 2071.58]","[124.486, -141.128, 1681.83]","[470.035, 206.772, 1942.83]","[0, 0, 0]"
59,30.303,2,148,"[-655.321, 370.66, 1785.96]","[-683.471, 171.338, 1755.35]","[-764.319, 157.35, 1613.4]","[-802.804, -111.927, 1574.07]","[-710.365, -367.362, 1434.29]","[-614.614, 169.793, 1901.31]","[-476.195, -63.0312, 1947.96]","[-195.273, -117.468, 1841.01]","[-696.028, -87.8755, 1777.63]","[-702.403, -277.579, 1735.59]","[-784.087, -314.355, 1676.94]","[-675.646, -572.74, 1374.42]","[-675.033, -961.093, 1378.62]","[-622.177, -338.851, 1770.94]","[-651.894, -740.543, 1683.89]","[-652.633, -1126.34, 1688.74]","[-725.772, -324.789, 1457.59]","[-242.092, -108.395, 1858.83]","[-679.488, 253.534, 1748.29]","[0, 0, 0]"
60,30.303,2,171,"[451.278, 306.93, 1990.03]","[460.749, 129.049, 1927.02]","[437.575, 85.1458, 2073.55]","[437.769, -176.204, 2076.8]","[437.769, -523.534, 2076.8]","[483.481, 117.519, 1787.21]","[362.754, -92.0946, 1685.87]","[71.6349, -151.608, 1687.51]","[433.057, -99.198, 1877.19]","[425.148, -274.194, 1840.02]","[329.417, -407.238, 1811.8]","[328.063, -741.194, 1608.7]","[330.169, -1108.99, 1609.77]","[518.279, -388.619, 1799.37]","[426.355, -716.84, 1607.82]","[429.85, -1084.72, 1608.94]","[437.769, -425.811, 2076.8]","[120.154, -141.688, 1687.23]","[470.023, 205.485, 1943.71]","[0, 0, 0]"
60,30.303,2,148,"[-655.192, 370.597, 1785.85]","[-682.557, 172.224, 1753.86]","[-762.664, 157.051, 1612.82]","[-800.56, -111.772, 1570.88]","[-710.938, -368.632, 1431.92]","[-615.349, 170.073, 1898.72]","[-470.642, -58.4322, 1946.64]","[-190.041, -116.197, 1840.59]","[-694.518, -86.772, 1777.51]","[-700.682, -276.4, 1735.7]","[-782.503, -311.94, 1675.79]","[-672.066, -572.021, 1376.21]","[-669.554, -956.948, 1377.61]","[-618.226, -338.269, 1765.96]","[-652.944, -741.194, 1690.1]","[-653.421, -1127.64, 1695.78]","[-725.876, -325.822, 1455.08]","[-236.807, -106.569, 1858.26]","[-678.762, 254.389, 1746.36]","[0, 0, 0]"
61,30.303,2,171,"[451.268, 305.994, 1992.93]","[460.708, 127.519, 1928.42]","[437.815, 85.8039, 2078.18]","[437.984, -176.228, 2081.25]","[437.984, -525.639, 2081.25]","[483.548, 116.69, 1786.86]","[361.646, -93.2849, 1686.85]","[67.5361, -151.772, 1691.4]","[432.946, -101.275, 1879.17]","[425.065, -277.231, 1842.76]","[329.132, -406.966, 1813.85]","[331.822, -741.263, 1610.03]","[334.38, -1109.92, 1611.07]","[518.457, -388.074, 1802.66]","[428.947, -716.46, 1609.01]","[430.301, -1084.85, 1610.13]","[437.984, -427.745, 2081.25]","[116.554, -142.024, 1690.64]","[470.005, 204.139, 1944.91]","[0, 0, 0]"
61,30.303,2,148,"[-655.197, 370.529, 1785.89]","[-682.089, 173.057, 1752.72]","[-761.427, 157.115, 1612.45]","[-797.363, -111.417, 1567.77]","[-710.88, -369.033, 1429.82]","[-615.346, 169.431, 1895.71]","[-468.502, -57.1687, 1945.74]","[-189.379, -117.159, 1839.09]","[-693.789, -85.7175, 1777.26]","[-699.747, -275.2, 1735.41]","[-781.056, -310.389, 1673.9]","[-667.222, -571.965, 1377.58]","[-663.892, -957.487, 1378.43]","[-616.458, -338.56, 1762.19]","[-653.318, -742.311, 1694.05]","[-653.278, -1128.81, 1696.7]","[-725.294, -326.097, 1452.81]","[-235.899, -107.16, 1856.86]","[-678.375, 255.196, 1744.93]","[0, 0, 0]"
62,30.303,2,171,"[451.187, 305.3, 1995.57]","[460.682, 126.057, 1929.79]","[437.974, 86.0156, 2082.51]","[438.057, -176.915, 2085.08]","[438.057, -528.164, 2085.08]","[483.601, 116.175, 1786.67]","[360.886, -93.9808, 1687.16]","[64.1872, -151.973, 1693.14]","[432.885, -103.082, 1880.25]","[425.036, -279.907, 1844.2]","[328.592, -406.818, 1815.76]","[335.389, -741.219, 1610.95]","[337.552, -1110.41, 1611.48]","[518.84, -387.463, 1804.23]","[430.283, -716.516, 1610.01]","[430.614, -1085.91, 1610.73]","[438.057, -430.109, 2085.08]","[113.637, -142.307, 1692.14]","[469.99, 202.793, 1946.38]","[0, 0, 0]"
62,30.303,2,148,"[-655.28, 370.431, 1785.97]","[-681.902, 173.847, 1751.7]","[-760.515, 157.351, 1612.15]","[-793.836, -111.065, 1565.35]","[-709.128, -370.107, 1427.18]","[-615.267, 168.811, 1892.88]","[-465.883, -55.7886, 1943.97]","[-184.344, -115.504, 1841.39]","[-693.525, -84.7102, 1776.81]","[-699.28, -273.995, 1734.53]","[-779.506, -309.763, 1671.15]","[-662.54, -572.418, 1377.55]","[-659.668, -958.28, 1377.16]","[-615.683, -338.906, 1758.96]","[-653.286, -743.4, 1697.64]","[-653.025, -1129.62, 1699.76]","[-723.246, -326.933, 1450.21]","[-231.267, -105.551, 1858.49]","[-678.21, 255.965, 1743.72]","[0, 0, 0]"
63,31.25,2,171,"[450.761, 304.841, 1997.79]","[460.672, 124.674, 1931.33]","[438.052, 85.729, 2086.67]","[438.069, -177.956, 2089.03]","[438.069, -530.882, 2089.03]","[483.598, 115.88, 1786.81]","[360.315, -94.3045, 1687.23]","[61.4211, -152.234, 1693.87]","[432.877, -104.626, 1880.81]","[425.168, -282.27, 1844.8]","[328.062, -406.824, 1817.32]","[338.936, -741.175, 1611.44]","[340.996, -1110.93, 1611.61]","[519.553, -387.023, 1804.83]","[430.727, -716.831, 1610.81]","[430.507, -1086.93, 1611.29]","[438.069, -432.685, 2089.03]","[111.237, -142.579, 1692.76]","[469.981, 201.464, 1948.25]","[0, 0, 0]"
63,31.25,2,148,"[-655.393, 370.425, 1786.06]","[-681.856, 174.588, 1750.69]","[-759.99, 157.85, 1612.12]","[-790.581, -111.045, 1564.17]","[-704.321, -370.212, 1423.3]","[-615.946, 169.24, 1891.51]","[-464.558, -54.7604, 1941.13]","[-180.162, -114.522, 1841.15]","[-693.478, -83.882, 1775.0]","[-699.002, -272.946, 1731.96]","[-778.306, -309.693, 1667.19]","[-658.116, -573.47, 1376.33]","[-655.595, -959.708, 1375.12]","[-615.493, -339.166, 1755.49]","[-682.201, -687.53, 1584.42]","[-698.431, -1025.79, 1486.99]","[-718.698, -327.017, 1446.78]","[-227.56, -104.561, 1857.82]","[-678.163, 256.725, 1742.96]","[0, 0, 0]"
64,29.4118,2,171,"[448.526, 304.49, 1999.41]","[460.677, 123.377, 1933.41]","[437.709, 83.8718, 2090.16]","[437.38, -181.366, 2091.93]","[437.38, -535.703, 2091.93]","[483.521, 115.832, 1787.57]","[359.941, -94.2988, 1687.48]","[59.2467, -152.449, 1694.12]","[432.911, -105.899, 1881.28]","[425.397, -284.326, 1845.02]","[327.755, -407.171, 1818.55]","[340.439, -741.073, 1610.98]","[340.717, -1111.26, 1610.39]","[520.193, -386.982, 1804.51]","[430.801, -717.888, 1611.54]","[430.5, -1089.03, 1611.93]","[437.38, -437.38, 2091.93]","[109.363, -142.757, 1693.01]","[469.975, 200.16, 1950.87]","[0, 0, 0]"
64,29.4118,2,148,"[-655.519, 370.475, 1786.15]","[-681.868, 175.291, 1749.31]","[-759.674, 158.482, 1612.15]","[-788.62, -110.987, 1563.46]","[-697.473, -368.23, 1420.65]","[-616.519, 169.552, 1890.38]","[-464.913, -55.3511, 1937.94]","[-179.078, -113.257, 1838.7]","[-693.515, -83.2791, 1770.95]","[-698.87, -272.156, 1727.12]","[-778.254, -309.963, 1662.41]","[-682.043, -620.027, 1425.56]","[-703.794, -1046.26, 1467.58]","[-616.038, -339.132, 1752.32]","[-713.026, -632.336, 1506.62]","[-732.588, -979.97, 1456.55]","[-712.665, -325.357, 1444.45]","[-226.717, -103.606, 1855.24]","[-678.166, 257.494, 1742.44]","[0, 0, 0]"
65,30.303,2,171,"[443.863, 303.806, 2000.09]","[460.7, 122.037, 1935.7]","[437.168, 81.0514, 2093.0]","[436.741, -184.976, 2094.31]","[436.741, -540.337, 2094.31]","[483.398, 115.848, 1788.68]","[359.874, -94.1499, 1687.58]","[57.8427, -152.715, 1694.24]","[433.017, -107.113, 1881.73]","[425.828, -286.275, 1845.1]","[327.854, -407.78, 1818.82]","[340.959, -741.336, 1609.83]","[340.683, -1112.25, 1608.81]","[520.943, -387.261, 1803.79]","[430.279, -718.685, 1611.34]","[429.644, -1089.87, 1610.96]","[436.741, -441.908, 2094.31]","[108.181, -142.954, 1693.13]","[469.97, 198.778, 1953.78]","[0, 0, 0]"
65,30.303,2,148,"[-655.666, 370.531, 1786.21]","[-681.896, 175.963, 1747.51]","[-759.538, 159.15, 1612.15]","[-787.966, -110.388, 1563.07]","[-691.046, -365.794, 1419.87]","[-617.351, 170.091, 1889.73]","[-467.026, -56.203, 1935.07]","[-181.21, -113.645, 1834.22]","[-693.573, -82.8495, 1764.85]","[-698.841, -271.619, 1720.57]","[-779.413, -310.584, 1657.94]","[-721.241, -666.126, 1488.65]","[-752.314, -1084.4, 1535.17]","[-616.89, -338.468, 1748.58]","[-723.823, -616.995, 1476.31]","[-727.938, -1001.02, 1470.02]","[-707.2, -323.227, 1443.74]","[-228.846, -104.071, 1851.03]","[-678.184, 258.258, 1741.99]","[0, 0, 0]"
66,31.25,2,171,"[436.071, 301.754, 2000.3]","[460.192, 120.492, 1937.6]","[436.574, 78.0892, 2095.14]","[436.165, -187.983, 2095.98]","[436.165, -543.993, 2095.98]","[483.256, 115.645, 1789.57]","[359.794, -94.1995, 1687.49]","[56.8711, -153.155, 1694.23]","[433.168, -108.675, 1882.31]","[426.444, -288.48, 1845.33]","[327.998, -409.061, 1818.45]","[341.078, -742.129, 1607.92]","[340.747, -1113.78, 1606.45]","[521.804, -388.112, 1802.54]","[429.299, -719.537, 1610.14]","[428.447, -1091.07, 1609.04]","[436.165, -445.475, 2095.98]","[107.358, -143.329, 1693.11]","[469.242, 197.239, 1956.11]","[0, 0, 0]"
66,31.25,2,148,"[-656.404, 370.632, 1786.28]","[-681.944, 176.623, 1745.6]","[-759.53, 159.857, 1611.97]","[-787.843, -109.53, 1562.73]","[-687.274, -364.392, 1420.23]","[-618.782, 170.429, 1889.36]","[-473.286, -59.0435, 1933.38]","[-186.788, -114.655, 1832.31]","[-693.618, -82.4557, 1758.32]","[-698.851, -271.208, 1714.11]","[-780.688, -311.246, 1654.15]","[-762.087, -697.919, 1549.89]","[-790.055, -1099.61, 1589.17]","[-617.675, -337.7, 1744.2]","[-715.899, -619.741, 1466.34]","[-705.354, -1015.49, 1472.01]","[-704.035, -321.915, 1443.98]","[-234.538, -105.386, 1849.16]","[-678.234, 258.998, 1741.55]","[0, 0, 0]"
67,30.303,2,171,"[427.079, 298.455, 2000.28]","[459.195, 118.773, 1938.84]","[435.595, 76.0021, 2096.94]","[434.897, -189.327, 2097.67]","[434.897, -545.688, 2097.67]","[483.127, 115.156, 1789.97]","[359.659, -94.574, 1687.2]","[56.2217, -153.778, 1694.21]","[433.411, -110.618, 1883.04]","[427.234, -290.873, 1845.81]","[328.09, -410.824, 1817.81]","[341.114, -742.352, 1604.27]","[340.911, -1113.68, 1601.51]","[522.631, -389.412, 1800.62]","[427.861, -719.776, 1606.84]","[426.773, -1091.03, 1604.17]","[434.897, -447.098, 2097.67]","[106.795, -143.911, 1693.04]","[467.83, 195.595, 1957.52]","[0, 0, 0]"
67,30.303,2,148,"[-659.253, 370.769, 1786.35]","[-682.152, 177.063, 1743.69]","[-759.676, 160.44, 1611.51]","[-788.218, -108.724, 1562.37]","[-684.64, -363.566, 1420.81]","[-622.072, 170.312, 1889.62]","[-483.796, -63.0689, 1934.72]","[-195.314, -114.872, 1835.74]","[-693.661, -82.2698, 1751.78]","[-698.875, -271.051, 1708.08]","[-781.683, -311.837, 1650.77]","[-794.114, -714.379, 1596.24]","[-811.783, -1103.32, 1620.29]","[-618.117, -337.079, 1738.69]","[-708.442, -620.529, 1457.58]","[-701.409, -1010.11, 1458.61]","[-701.903, -321.092, 1444.4]","[-243.394, -106.238, 1852.24]","[-678.495, 259.496, 1741.11]","[0, 0, 0]"
68,29.4118,2,171,"[419.497, 294.928, 2000.17]","[457.484, 116.785, 1939.49]","[433.85, 74.4929, 2098.37]","[432.575, -190.523, 2098.93]","[432.575, -547.27, 2098.93]","[482.996, 114.492, 1789.99]","[359.505, -95.1779, 1686.74]","[55.6995, -154.575, 1694.18]","[433.694, -112.992, 1883.74]","[428.171, -293.375, 1846.33]","[328.628, -413.239, 1816.93]","[340.919, -740.799, 1596.92]","[340.626, -1110.87, 1591.37]","[523.026, -391.253, 1797.38]","[523.129, -787.496, 1795.0]","[523.129, -1158.99, 1795.0]","[432.575, -448.622, 2098.93]","[106.334, -144.676, 1692.94]","[465.45, 193.736, 1958.17]","[0, 0, 0]"
68,29.4118,2,148,"[-665.039, 370.884, 1786.41]","[-682.881, 177.336, 1741.98]","[-760.04, 160.8, 1610.64]","[-788.678, -108.191, 1561.83]","[-683.531, -363.733, 1421.01]","[-626.954, 169.97, 1890.13]","[-495.246, -66.8426, 1935.83]","[-205.696, -118.457, 1837.47]","[-693.714, -82.2146, 1746.26]","[-698.9, -270.977, 1703.16]","[-782.316, -312.302, 1648.28]","[-813.972, -720.714, 1622.63]","[-821.205, -1103.83, 1630.61]","[-618.466, -336.444, 1733.63]","[-700.33, -624.385, 1454.3]","[-694.152, -1014.62, 1457.02]","[-701.055, -321.143, 1444.48]","[-253.954, -109.855, 1853.86]","[-679.439, 259.806, 1740.61]","[0, 0, 0]"
69,32.2581,2,171,"[413.467, 292.755, 1998.35]","[454.837, 115.198, 1939.44]","[429.672, 78.9547, 2102.3]","[426.466, -181.176, 2105.12]","[426.466, -538.402, 2105.12]","[482.814, 113.914, 1790.07]","[359.547, -95.7116, 1686.16]","[55.507, -156.045, 1694.15]","[433.808, -115.094, 1884.19]","[429.116, -295.37, 1846.48]","[329.817, -417.259, 1815.74]","[340.413, -734.02, 1580.48]","[339.915, -1100.1, 1567.93]","[522.446, -393.83, 1791.4]","[521.778, -790.732, 1786.97]","[521.778, -1162.4, 1786.97]","[426.466, -439.709, 2105.12]","[106.18, -145.99, 1692.82]","[461.878, 192.322, 1957.94]","[0, 0, 0]"
69,32.2581,2,148,"[-672.366, 370.784, 1786.38]","[-684.212, 177.481, 1740.75]","[-760.601, 160.946, 1609.37]","[-789.394, -107.966, 1561.33]","[-683.051, -364.271, 1420.89]","[-631.299, 169.789, 1890.28]","[-505.944, -70.1889, 1936.39]","[-215.911, -125.777, 1838.96]","[-693.785, -82.2171, 1742.97]","[-698.924, -270.914, 1700.56]","[-783.7, -313.057, 1647.06]","[-750.255, -674.332, 1511.95]","[-689.538, -1015.02, 1406.6]","[-617.913, -336.386, 1731.74]","[-693.209, -621.409, 1447.8]","[-688.714, -1004.37, 1445.48]","[-700.775, -321.553, 1444.3]","[-264.25, -116.513, 1855.2]","[-681.17, 259.974, 1740.05]","[0, 0, 0]"
70,30.303,2,171,"[409.205, 291.853, 1992.97]","[451.56, 113.847, 1937.28]","[424.722, 85.1424, 2104.35]","[355.828, -114.045, 1976.84]","[282.017, -390.034, 1904.73]","[482.514, 109.348, 1790.3]","[358.688, -98.7117, 1683.73]","[54.3672, -160.594, 1694.31]","[433.665, -117.119, 1883.34]","[429.953, -297.174, 1844.61]","[331.77, -423.47, 1814.16]","[339.735, -725.965, 1560.73]","[339.18, -1092.0, 1547.05]","[521.004, -397.366, 1782.03]","[519.771, -795.038, 1775.26]","[519.771, -1166.85, 1775.26]","[299.365, -346.986, 1920.32]","[105.087, -150.28, 1692.55]","[457.553, 191.196, 1955.35]","[0, 0, 0]"
70,30.303,2,148,"[-678.545, 370.465, 1786.26]","[-686.584, 177.568, 1739.91]","[-761.37, 160.846, 1607.61]","[-790.236, -108.115, 1560.86]","[-682.739, -365.078, 1420.47]","[-634.956, 169.907, 1889.88]","[-521.455, -75.2869, 1937.57]","[-230.27, -134.572, 1842.87]","[-693.893, -82.2187, 1741.31]","[-698.945, -270.777, 1699.51]","[-785.073, -313.8, 1646.19]","[-705.741, -634.92, 1436.6]","[-673.84, -991.498, 1383.23]","[-616.8, -336.687, 1731.27]","[-693.353, -611.409, 1438.13]","[-695.251, -988.683, 1432.45]","[-700.655, -322.251, 1443.87]","[-278.801, -124.692, 1858.65]","[-684.262, 260.078, 1739.47]","[0, 0, 0]"
71,30.303,2,171,"[405.028, 291.675, 1984.25]","[447.376, 112.931, 1932.4]","[418.783, 91.7768, 2103.61]","[351.372, -129.524, 1989.89]","[263.321, -409.107, 1915.68]","[482.24, 102.111, 1789.83]","[358.458, -103.997, 1677.7]","[58.9295, -176.256, 1694.51]","[432.926, -118.591, 1879.46]","[430.256, -298.216, 1839.02]","[331.738, -421.402, 1811.79]","[339.855, -713.294, 1545.65]","[340.083, -1076.22, 1537.27]","[520.4, -397.984, 1772.73]","[520.092, -793.091, 1766.8]","[520.092, -1165.01, 1766.8]","[280.446, -363.893, 1929.73]","[108.852, -164.217, 1691.71]","[452.214, 190.467, 1950.13]","[0, 0, 0]"
71,30.303,2,148,"[-682.632, 369.983, 1786.06]","[-689.745, 177.6, 1739.26]","[-762.14, 160.786, 1605.2]","[-791.025, -108.422, 1560.76]","[-682.781, -365.734, 1420.02]","[-638.087, 169.852, 1888.79]","[-544.026, -82.2455, 1940.01]","[-251.442, -142.953, 1848.15]","[-694.031, -82.1979, 1740.64]","[-698.962, -270.554, 1699.3]","[-785.193, -314.165, 1646.17]","[-683.18, -615.297, 1399.12]","[-673.235, -991.755, 1383.68]","[-616.54, -336.429, 1731.09]","[-696.48, -608.606, 1436.5]","[-700.038, -993.089, 1437.82]","[-700.822, -322.848, 1443.48]","[-300.206, -132.835, 1863.46]","[-688.384, 260.121, 1738.81]","[0, 0, 0]"
