frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
70,30.303,2,122,"[-618.053, 371.789, 1781.97]","[-655.415, 182.762, 1754.8]","[-724.583, 159.961, 1614.12]","[-767.353, -104.801, 1570.7]","[-667.999, -377.623, 1455.73]","[-587.118, 175.103, 1894.37]","[-481.001, -64.8046, 1965.34]","[-207.333, -169.671, 1857.46]","[-665.023, -69.0504, 1778.17]","[-669.66, -267.254, 1739.77]","[-750.222, -311.621, 1674.61]","[-682.662, -687.663, 1527.63]","[-682.44, -1070.0, 1526.44]","[-590.008, -339.728, 1775.11]","[-589.833, -747.527, 1774.11]","[-589.833, -1129.44, 1774.11]","[-684.559, -332.152, 1474.9]","[-252.944, -152.192, 1875.44]","[-652.305, 264.199, 1747.25]","[0, 0, 0]"
71,30.303,2,122,"[-615.295, 371.189, 1779.68]","[-655.213, 183.943, 1749.78]","[-720.953, 160.055, 1608.42]","[-762.133, -105.063, 1565.6]","[-668.068, -379.013, 1452.91]","[-587.215, 175.492, 1888.23]","[-481.299, -63.2722, 1963.32]","[-210.641, -172.097, 1855.91]","[-664.121, -67.8303, 1773.54]","[-668.703, -265.41, 1735.67]","[-748.238, -311.224, 1670.16]","[-681.965, -687.607, 1525.42]","[-681.304, -1070.04, 1523.65]","[-589.116, -337.66, 1771.19]","[-588.723, -744.943, 1768.78]","[-588.723, -1126.84, 1768.78]","[-683.747, -333.355, 1471.69]","[-255.751, -153.959, 1873.81]","[-652.329, 265.372, 1742.1]","[0, 0, 0]"
72,30.303,2,122,"[-613.662, 370.432, 1778.77]","[-655.059, 184.498, 1745.6]","[-718.539, 159.802, 1604.53]","[-750.654, -106.424, 1561.69]","[-667.17, -381.797, 1447.94]","[-587.435, 175.98, 1883.72]","[-481.881, -62.3633, 1960.61]","[-212.844, -173.332, 1854.99]","[-663.539, -67.3934, 1768.66]","[-667.817, -264.19, 1730.43]","[-746.441, -311.184, 1664.69]","[-681.748, -688.385, 1522.94]","[-681.632, -1071.23, 1521.22]","[-588.571, -337.183, 1765.0]","[-666.837, -618.312, 1502.69]","[-669.45, -967.731, 1447.54]","[-681.083, -335.901, 1466.9]","[-257.683, -154.836, 1872.59]","[-652.314, 265.949, 1738.14]","[0, 0, 0]"
73,30.303,2,122,"[-612.869, 369.854, 1778.58]","[-654.906, 184.682, 1742.17]","[-716.937, 159.205, 1602.3]","[-738.913, -107.902, 1558.86]","[-655.959, -381.407, 1441.61]","[-587.624, 176.36, 1880.26]","[-482.553, -62.1631, 1957.15]","[-213.243, -174.096, 1854.99]","[-662.991, -67.4597, 1763.61]","[-666.883, -263.475, 1724.59]","[-745.009, -311.449, 1659.13]","[-681.435, -693.548, 1519.08]","[-681.232, -1079.84, 1516.34]","[-588.239, -337.622, 1757.85]","[-676.77, -606.741, 1464.9]","[-678.705, -990.16, 1450.8]","[-669.784, -335.822, 1461.15]","[-258.127, -155.44, 1872.02]","[-652.292, 266.18, 1735.24]","[0, 0, 0]"
74,30.303,2,122,"[-612.532, 369.603, 1778.77]","[-654.795, 184.679, 1739.57]","[-716.431, 158.809, 1601.55]","[-732.21, -108.523, 1556.25]","[-642.336, -379.964, 1438.87]","[-588.12, 177.096, 1878.27]","[-483.727, -62.3004, 1953.21]","[-213.039, -175.206, 1855.28]","[-662.602, -67.8141, 1758.57]","[-666.235, -263.209, 1719.11]","[-744.314, -311.961, 1654.63]","[-681.521, -696.227, 1517.0]","[-681.675, -1079.64, 1516.07]","[-589.139, -338.425, 1752.86]","[-675.34, -601.392, 1445.36]","[-669.993, -986.141, 1443.28]","[-657.314, -334.723, 1458.44]","[-258.153, -156.388, 1871.61]","[-652.273, 266.239, 1733.43]","[0, 0, 0]"
75,30.303,2,122,"[-613.005, 369.746, 1779.36]","[-654.648, 184.602, 1737.77]","[-716.245, 158.76, 1601.56]","[-729.166, -108.569, 1554.89]","[-631.584, -377.572, 1435.91]","[-588.681, 177.843, 1877.28]","[-486.397, -62.7813, 1951.1]","[-214.437, -176.548, 1855.09]","[-662.043, -68.2879, 1753.91]","[-665.716, -263.226, 1714.48]","[-743.569, -312.655, 1650.92]","[-680.802, -701.194, 1513.17]","[-680.216, -1086.52, 1510.65]","[-590.205, -339.385, 1748.55]","[-675.373, -597.576, 1429.49]","[-673.671, -980.682, 1426.08]","[-647.848, -332.739, 1455.74]","[-259.763, -157.587, 1871.09]","[-652.262, 266.228, 1732.57]","[0, 0, 0]"
76,30.303,2,122,"[-614.272, 370.046, 1780.53]","[-654.46, 184.513, 1736.56]","[-716.139, 158.93, 1601.96]","[-727.62, -108.181, 1553.53]","[-624.148, -375.179, 1431.7]","[-589.312, 178.18, 1876.71]","[-491.886, -64.318, 1950.82]","[-217.53, -175.959, 1855.16]","[-661.293, -68.7543, 1749.81]","[-665.211, -263.33, 1710.54]","[-742.133, -313.7, 1647.27]","[-663.434, -680.209, 1469.33]","[-648.671, -1043.21, 1432.91]","[-590.988, -340.8, 1743.43]","[-675.707, -600.727, 1425.18]","[-675.188, -988.112, 1428.87]","[-641.394, -330.68, 1452.0]","[-263.256, -157.352, 1871.11]","[-652.256, 266.199, 1732.29]","[0, 0, 0]"
77,30.303,2,122,"[-616.718, 370.363, 1782.52]","[-654.248, 184.445, 1735.87]","[-716.047, 159.209, 1602.49]","[-727.3, -107.71, 1552.96]","[-621.287, -374.08, 1428.41]","[-591.132, 178.27, 1876.84]","[-499.036, -66.1476, 1951.4]","[-221.366, -173.858, 1856.56]","[-660.438, -69.1501, 1746.99]","[-664.69, -263.403, 1707.99]","[-740.077, -315.118, 1644.55]","[-640.909, -640.753, 1414.25]","[-624.269, -992.349, 1374.26]","[-591.333, -341.208, 1740.47]","[-676.907, -635.524, 1461.56]","[-676.647, -1048.8, 1496.83]","[-638.956, -329.685, 1449.17]","[-267.645, -155.906, 1872.37]","[-652.253, 266.171, 1732.29]","[0, 0, 0]"
78,29.4118,2,122,"[-621.027, 370.423, 1786.16]","[-654.021, 184.396, 1735.69]","[-715.908, 159.588, 1603.08]","[-727.403, -107.174, 1552.84]","[-620.282, -373.458, 1425.78]","[-595.636, 177.798, 1877.99]","[-509.251, -68.7602, 1952.35]","[-227.512, -171.255, 1859.58]","[-659.515, -69.5012, 1745.35]","[-664.136, -263.407, 1706.48]","[-737.513, -317.063, 1642.66]","[-647.751, -668.105, 1446.6]","[-657.816, -1080.98, 1485.72]","[-590.863, -341.038, 1737.88]","[-680.273, -626.002, 1447.6]","[-682.536, -995.171, 1432.48]","[-638.135, -329.077, 1446.95]","[-274.469, -154.172, 1875.05]","[-652.252, 266.148, 1732.57]","[0, 0, 0]"
79,30.303,2,122,"[-627.196, 370.03, 1791.76]","[-653.791, 184.359, 1736.14]","[-715.63, 160.173, 1603.88]","[-727.627, -106.388, 1552.76]","[-619.953, -373.381, 1424.89]","[-603.004, 176.688, 1880.28]","[-519.315, -71.3727, 1952.82]","[-236.939, -178.982, 1864.2]","[-658.572, -69.8404, 1744.55]","[-663.553, -263.399, 1705.82]","[-735.932, -319.847, 1641.28]","[-626.465, -644.581, 1412.22]","[-609.809, -1006.2, 1383.9]","[-588.522, -340.893, 1735.94]","[-671.386, -603.449, 1424.9]","[-663.106, -965.523, 1406.02]","[-637.898, -328.882, 1446.2]","[-284.002, -161.048, 1878.97]","[-652.252, 266.13, 1733.44]","[0, 0, 0]"
80,31.25,2,122,"[-633.573, 369.702, 1797.31]","[-653.563, 184.33, 1737.11]","[-715.237, 160.917, 1604.85]","[-727.872, -105.419, 1552.77]","[-619.656, -373.888, 1424.63]","[-607.354, 175.679, 1882.22]","[-533.216, -75.8441, 1952.82]","[-253.373, -198.603, 1871.78]","[-657.638, -70.1832, 1744.17]","[-662.951, -263.394, 1705.62]","[-734.615, -322.206, 1641.65]","[-614.743, -627.619, 1390.68]","[-608.512, -998.32, 1377.89]","[-586.414, -339.63, 1734.93]","[-653.455, -585.142, 1408.11]","[-639.316, -954.385, 1397.38]","[-637.691, -329.144, 1445.99]","[-300.015, -178.15, 1885.28]","[-652.253, 266.118, 1734.84]","[0, 0, 0]"
81,30.303,2,122,"[-638.241, 369.933, 1801.4]","[-653.334, 184.305, 1738.54]","[-714.765, 161.812, 1606.0]","[-728.091, -104.255, 1552.77]","[-619.511, -373.924, 1425.17]","[-609.719, 174.565, 1884.16]","[-551.085, -81.5712, 1951.88]","[-275.056, -220.469, 1881.2]","[-656.7, -70.5296, 1743.94]","[-662.311, -263.389, 1705.6]","[-733.761, -323.095, 1642.46]","[-608.468, -617.475, 1380.85]","[-606.691, -994.746, 1378.41]","[-584.292, -337.644, 1734.08]","[-650.221, -586.301, 1410.54]","[-650.541, -973.23, 1416.87]","[-637.607, -328.98, 1446.43]","[-321.064, -197.329, 1892.98]","[-652.253, 266.108, 1736.81]","[0, 0, 0]"
