frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
163,30.303,2,44,"[805.782, 143.714, 2128.51]","[851.551, -34.0606, 2122.03]","[770.612, -56.1032, 2251.25]","[735.403, -313.702, 2244.55]","[715.088, -530.113, 2047.59]","[959.385, -27.478, 2007.96]","[1024.48, -265.408, 1921.02]","[970.526, -530.918, 1800.54]","[875.316, -271.234, 2118.87]","[880.642, -451.989, 2072.19]","[792.017, -509.823, 2067.6]","[798.917, -899.793, 2067.44]","[798.917, -1265.63, 2067.44]","[961.457, -486.015, 2013.61]","[964.367, -855.67, 1896.79]","[975.112, -1228.87, 1913.14]","[718.475, -494.046, 2080.42]","[979.55, -486.697, 1820.62]","[843.727, 43.9345, 2123.06]","[0, 0, 0]"
164,31.25,2,44,"[807.886, 142.94, 2126.23]","[854.696, -34.0014, 2116.93]","[772.161, -53.2411, 2248.61]","[740.584, -311.138, 2234.36]","[726.044, -527.714, 2039.24]","[969.638, -28.2612, 2008.94]","[1030.49, -266.66, 1921.64]","[987.055, -531.604, 1798.86]","[880.635, -269.167, 2116.5]","[887.82, -449.77, 2071.51]","[800.237, -509.356, 2066.71]","[804.357, -898.72, 2066.33]","[804.357, -1264.61, 2066.33]","[966.666, -485.952, 2011.01]","[967.503, -861.215, 1904.27]","[962.607, -1226.3, 1900.05]","[728.468, -491.619, 2071.76]","[994.303, -487.459, 1819.32]","[846.093, 43.9346, 2117.06]","[0, 0, 0]"
165,30.303,2,44,"[809.746, 142.106, 2124.82]","[857.871, -33.9555, 2112.13]","[773.309, -51.1191, 2245.4]","[742.975, -308.985, 2226.11]","[733.268, -527.348, 2030.58]","[980.771, -29.2992, 2013.52]","[1032.71, -267.967, 1922.66]","[995.596, -532.373, 1795.3]","[885.189, -267.339, 2112.75]","[892.737, -448.407, 2070.61]","[805.679, -509.072, 2065.54]","[807.672, -898.315, 2064.87]","[807.672, -1264.25, 2064.87]","[970.305, -486.047, 2009.08]","[955.417, -857.14, 1890.51]","[941.009, -1216.02, 1872.42]","[734.885, -490.955, 2063.17]","[1001.78, -488.308, 1816.53]","[848.75, 43.9351, 2111.92]","[0, 0, 0]"
166,30.303,2,44,"[812.121, 141.453, 2124.16]","[861.39, -33.9396, 2108.32]","[775.38, -48.8601, 2243.43]","[743.742, -306.528, 2222.49]","[737.932, -521.859, 2022.32]","[991.214, -30.3849, 2020.23]","[1033.71, -269.57, 1926.46]","[1005.81, -530.919, 1791.11]","[889.165, -266.165, 2107.92]","[895.642, -448.038, 2069.0]","[808.511, -508.191, 2063.57]","[808.811, -896.793, 2062.22]","[808.811, -1262.78, 2062.22]","[972.622, -485.974, 2007.51]","[937.193, -847.45, 1868.65]","[921.498, -1204.03, 1848.9]","[738.898, -485.971, 2055.68]","[1010.45, -487.362, 1813.67]","[852.076, 43.936, 2108.45]","[0, 0, 0]"
167,30.303,2,44,"[818.543, 141.952, 2124.35]","[865.312, -33.9818, 2105.79]","[780.234, -47.3935, 2242.77]","[744.005, -304.349, 2220.52]","[741.838, -521.486, 2021.26]","[998.797, -30.9435, 2023.73]","[1034.51, -272.795, 1934.16]","[1010.48, -530.195, 1790.83]","[891.976, -265.797, 2103.72]","[897.13, -448.125, 2065.5]","[809.798, -506.997, 2060.33]","[809.429, -895.384, 2058.04]","[809.429, -1261.43, 2058.04]","[974.059, -485.895, 2004.86]","[923.492, -838.759, 1849.53]","[914.381, -1198.26, 1835.9]","[742.199, -485.297, 2054.47]","[1014.48, -487.296, 1814.72]","[856.352, 43.9371, 2106.49]","[0, 0, 0]"
168,30.303,2,44,"[829.267, 143.229, 2125.12]","[869.714, -34.0759, 2104.36]","[786.955, -46.186, 2242.97]","[746.596, -302.365, 2218.73]","[745.298, -519.903, 2020.18]","[1005.42, -30.6694, 2025.43]","[1034.62, -275.406, 1941.46]","[1009.74, -522.88, 1783.51]","[893.749, -266.042, 2100.84]","[897.787, -448.404, 2061.04]","[810.246, -505.333, 2056.11]","[809.712, -893.421, 2053.21]","[809.712, -1259.52, 2053.21]","[974.703, -485.28, 2001.29]","[905.971, -742.595, 1747.68]","[891.27, -1032.89, 1665.07]","[745.514, -483.647, 2053.27]","[1013.89, -481.639, 1809.83]","[861.632, 43.9384, 2105.55]","[0, 0, 0]"
169,30.303,2,44,"[841.553, 144.178, 2127.15]","[874.486, -34.1993, 2103.67]","[795.473, -45.2342, 2243.57]","[753.69, -300.984, 2216.87]","[747.657, -515.622, 2016.96]","[1010.89, -30.5593, 2025.58]","[1034.93, -277.332, 1945.74]","[1004.6, -512.475, 1773.34]","[894.66, -266.678, 2099.13]","[897.789, -448.569, 2056.68]","[809.593, -501.523, 2052.03]","[808.519, -887.938, 2049.53]","[808.519, -1254.09, 2049.53]","[974.371, -483.088, 1997.44]","[896.332, -674.476, 1683.35]","[891.887, -998.424, 1645.64]","[748.663, -479.85, 2050.28]","[1009.66, -473.291, 1802.08]","[867.704, 43.9396, 2105.19]","[0, 0, 0]"
170,30.303,2,44,"[852.458, 144.42, 2130.02]","[879.438, -34.3214, 2103.44]","[802.894, -44.121, 2243.35]","[764.563, -300.391, 2216.33]","[747.784, -508.063, 2012.0]","[1015.35, -30.9583, 2024.98]","[1035.35, -279.021, 1947.77]","[999.367, -503.659, 1764.88]","[895.099, -267.502, 2098.28]","[897.554, -448.531, 2053.19]","[807.728, -495.056, 2049.31]","[805.984, -879.631, 2048.08]","[805.984, -1245.85, 2048.08]","[973.628, -478.276, 1993.39]","[891.868, -640.112, 1651.4]","[892.059, -993.747, 1642.15]","[750.583, -473.452, 2046.06]","[1005.37, -466.223, 1795.36]","[874.179, 43.9409, 2105.18]","[0, 0, 0]"
171,30.303,2,44,"[861.627, 144.315, 2134.1]","[884.656, -34.4151, 2104.5]","[810.172, -43.8249, 2243.6]","[777.088, -300.704, 2215.41]","[747.693, -500.46, 2006.6]","[1019.23, -31.1569, 2024.51]","[1035.99, -279.862, 1948.39]","[995.407, -500.987, 1763.8]","[895.296, -268.392, 2097.86]","[897.243, -448.052, 2050.05]","[806.968, -490.509, 2046.94]","[806.516, -877.348, 2045.86]","[806.516, -1243.62, 2045.86]","[972.999, -472.408, 1989.87]","[889.203, -623.419, 1637.87]","[889.77, -988.485, 1639.98]","[752.595, -467.169, 2041.4]","[1002.17, -464.131, 1794.57]","[881.088, 43.9426, 2106.73]","[0, 0, 0]"
172,30.303,2,44,"[869.479, 144.195, 2139.63]","[889.904, -34.4521, 2107.07]","[817.503, -44.6454, 2245.19]","[785.526, -301.384, 2214.06]","[747.964, -494.426, 2001.52]","[1023.2, -30.4351, 2025.17]","[1036.96, -279.275, 1948.77]","[991.139, -498.652, 1764.93]","[895.366, -269.268, 2097.49]","[896.931, -447.116, 2046.75]","[806.939, -487.99, 2043.57]","[807.122, -876.62, 2041.52]","[807.122, -1242.96, 2041.52]","[971.66, -469.48, 1986.0]","[886.512, -615.114, 1630.96]","[886.054, -983.212, 1633.84]","[754.225, -462.254, 2036.94]","[998.778, -462.087, 1795.57]","[888.075, 43.9446, 2110.27]","[0, 0, 0]"
173,30.303,2,44,"[874.995, 144.003, 2146.38]","[894.875, -34.4108, 2110.98]","[824.612, -46.2516, 2248.47]","[789.51, -301.658, 2210.65]","[746.986, -495.413, 2000.65]","[1026.68, -29.1363, 2026.62]","[1038.22, -277.84, 1949.32]","[987.143, -496.448, 1767.35]","[895.379, -270.036, 2096.95]","[896.647, -445.834, 2042.89]","[806.994, -486.757, 2038.79]","[807.145, -876.247, 2035.62]","[807.145, -1242.64, 2035.62]","[970.626, -468.097, 1981.57]","[882.157, -614.701, 1628.51]","[879.747, -986.348, 1631.79]","[754.073, -463.121, 2035.65]","[995.656, -460.011, 1797.68]","[894.703, 43.9466, 2115.64]","[0, 0, 0]"
174,30.303,2,44,"[878.586, 143.373, 2154.85]","[899.245, -34.2907, 2115.43]","[827.619, -47.7541, 2251.09]","[791.673, -301.904, 2205.99]","[744.016, -493.244, 1993.55]","[1031.99, -28.1327, 2032.61]","[1039.21, -275.094, 1949.58]","[984.722, -495.877, 1769.83]","[895.383, -270.608, 2096.04]","[896.394, -444.254, 2037.94]","[807.099, -486.093, 2032.11]","[807.377, -769.455, 1775.55]","[794.014, -1152.03, 1778.62]","[971.352, -467.964, 1978.17]","[876.032, -616.648, 1628.91]","[872.079, -987.615, 1632.28]","[751.958, -461.353, 2028.96]","[993.803, -459.079, 1799.79]","[900.522, 43.9486, 2121.85]","[0, 0, 0]"
175,30.303,2,44,"[881.696, 142.62, 2163.58]","[902.93, -34.1187, 2119.55]","[830.058, -49.1592, 2253.76]","[794.227, -302.266, 2202.61]","[742.582, -493.338, 1987.9]","[1038.19, -27.5716, 2041.12]","[1041.37, -271.91, 1950.47]","[986.374, -498.078, 1774.26]","[895.413, -271.016, 2094.8]","[896.24, -442.611, 2032.33]","[807.056, -485.466, 2028.67]","[806.53, -769.829, 1766.9]","[807.497, -1139.39, 1764.3]","[972.858, -468.009, 1975.04]","[872.847, -618.532, 1628.73]","[871.669, -987.786, 1630.01]","[751.189, -461.492, 2023.68]","[995.54, -460.384, 1803.63]","[905.408, 43.9506, 2127.7]","[0, 0, 0]"
176,30.303,2,44,"[884.956, 142.143, 2171.04]","[906.131, -33.9153, 2123.19]","[834.734, -50.8113, 2257.23]","[797.513, -302.12, 2198.54]","[743.377, -495.521, 1982.06]","[1048.08, -27.7779, 2058.32]","[1044.6, -265.859, 1952.91]","[994.8, -505.655, 1788.93]","[895.515, -271.514, 2093.4]","[896.17, -441.233, 2027.03]","[807.028, -484.546, 2026.37]","[804.508, -770.33, 1762.91]","[803.761, -1138.66, 1763.16]","[974.428, -467.518, 1972.13]","[871.556, -619.996, 1628.03]","[871.688, -988.111, 1628.17]","[752.399, -463.286, 2018.14]","[1003.1, -465.695, 1816.26]","[909.612, 43.9525, 2132.95]","[0, 0, 0]"
177,31.25,2,44,"[888.399, 141.875, 2176.73]","[909.071, -33.6962, 2126.13]","[842.771, -52.1995, 2262.12]","[801.093, -301.188, 2196.74]","[744.847, -495.606, 1981.18]","[1053.65, -27.8194, 2067.01]","[1048.08, -264.392, 1957.55]","[997.355, -507.34, 1797.26]","[895.72, -272.374, 2091.74]","[896.142, -440.501, 2023.25]","[805.593, -483.362, 2024.93]","[801.673, -771.102, 1762.18]","[800.036, -1138.98, 1763.95]","[976.539, -466.198, 1969.11]","[870.536, -621.579, 1627.54]","[870.468, -989.49, 1627.59]","[754.221, -463.202, 2017.11]","[1005.81, -466.851, 1823.98]","[913.418, 43.9535, 2137.32]","[0, 0, 0]"
178,30.303,2,44,"[891.894, 142.019, 2180.16]","[911.626, -33.4626, 2128.57]","[849.664, -53.0235, 2266.36]","[803.202, -299.866, 2196.01]","[743.989, -493.175, 1977.79]","[1055.75, -28.1676, 2070.19]","[1048.99, -265.518, 1962.17]","[998.402, -511.214, 1802.35]","[896.016, -273.785, 2089.7]","[896.128, -442.272, 2020.33]","[803.463, -481.975, 2023.85]","[796.766, -771.753, 1762.9]","[793.381, -1139.16, 1764.82]","[978.323, -464.457, 1966.28]","[869.798, -623.147, 1627.13]","[869.718, -990.889, 1627.09]","[753.857, -460.956, 2014.16]","[1006.83, -470.265, 1828.99]","[916.658, 43.954, 2141.09]","[0, 0, 0]"
179,30.303,2,44,"[895.479, 142.325, 2182.01]","[914.175, -33.2049, 2130.93]","[854.909, -52.3126, 2270.76]","[804.389, -297.162, 2196.15]","[742.354, -488.336, 1975.44]","[1056.56, -28.3882, 2071.15]","[1048.74, -266.258, 1964.21]","[999.573, -514.915, 1806.48]","[896.639, -272.73, 2088.05]","[896.113, -442.735, 2019.24]","[801.632, -481.872, 2022.84]","[782.696, -772.71, 1763.78]","[771.816, -1140.23, 1765.06]","[979.84, -464.156, 1964.52]","[869.379, -624.498, 1626.79]","[869.402, -991.995, 1626.71]","[752.693, -456.474, 2012.22]","[1007.77, -473.472, 1832.76]","[919.831, 43.9542, 2144.76]","[0, 0, 0]"
180,30.303,2,44,"[898.566, 142.501, 2182.77]","[916.866, -32.967, 2133.45]","[857.192, -51.8313, 2273.23]","[804.99, -295.67, 2196.3]","[741.736, -485.669, 1973.62]","[1056.97, -28.5555, 2071.2]","[1047.73, -266.595, 1964.71]","[1001.03, -516.537, 1806.4]","[897.454, -270.682, 2087.53]","[896.112, -442.373, 2019.51]","[799.891, -482.768, 2021.84]","[762.873, -773.882, 1765.36]","[748.592, -1141.47, 1766.85]","[981.193, -464.781, 1963.31]","[869.311, -626.717, 1626.79]","[869.503, -994.963, 1626.95]","[752.278, -454.003, 2010.73]","[1008.81, -474.879, 1832.79]","[923.155, 43.9542, 2148.32]","[0, 0, 0]"
181,30.303,2,44,"[901.006, 143.755, 2183.4]","[919.342, -32.7592, 2135.91]","[857.369, -52.2019, 2273.66]","[804.854, -295.927, 2196.53]","[732.017, -456.27, 1957.81]","[1057.38, -28.6926, 2071.54]","[1047.13, -266.472, 1964.54]","[1000.47, -513.871, 1804.36]","[898.227, -268.443, 2087.76]","[896.139, -441.745, 2020.7]","[798.017, -484.306, 2021.52]","[758.061, -776.17, 1766.05]","[758.195, -1144.63, 1766.47]","[982.504, -465.879, 1962.3]","[869.702, -630.316, 1627.28]","[870.17, -999.624, 1627.78]","[744.16, -429.571, 1997.6]","[1008.25, -472.638, 1831.06]","[926.221, 43.9542, 2151.6]","[0, 0, 0]"
182,30.303,2,44,"[902.433, 145.327, 2183.88]","[921.33, -32.5791, 2138.26]","[856.393, -53.0706, 2272.91]","[804.4, -297.251, 2196.91]","[728.523, -439.654, 1949.35]","[1058.23, -29.0151, 2073.66]","[1046.85, -265.606, 1964.19]","[999.449, -509.775, 1802.83]","[898.86, -266.38, 2088.35]","[896.206, -441.208, 2022.63]","[796.083, -487.14, 2021.53]","[794.958, -879.224, 2021.76]","[794.958, -1246.0, 2021.76]","[983.825, -467.444, 1961.32]","[870.103, -632.947, 1627.1]","[870.454, -1001.17, 1626.91]","[741.17, -415.934, 1990.61]","[1007.35, -469.081, 1829.72]","[928.689, 43.9542, 2154.61]","[0, 0, 0]"
183,29.4118,2,44,"[902.974, 146.79, 2184.23]","[922.767, -32.4299, 2140.33]","[854.794, -54.313, 2271.48]","[803.863, -299.246, 2197.26]","[741.03, -460.472, 1961.11]","[1057.36, -28.6305, 2073.01]","[1046.92, -265.793, 1964.69]","[997.484, -506.34, 1802.17]","[899.329, -264.646, 2089.03]","[896.28, -440.765, 2024.61]","[794.132, -489.59, 2022.06]","[793.013, -881.068, 2022.61]","[793.013, -1247.85, 2022.61]","[984.892, -469.262, 1960.4]","[870.311, -634.276, 1626.21]","[870.432, -1001.41, 1625.47]","[751.511, -433.623, 2000.47]","[1005.72, -466.249, 1829.26]","[930.477, 43.9542, 2157.21]","[0, 0, 0]"
184,31.25,2,44,"[902.981, 148.043, 2184.52]","[923.698, -32.3209, 2142.26]","[852.878, -56.0457, 2269.77]","[803.407, -301.845, 2197.48]","[710.769, -477.984, 1988.03]","[1055.14, -27.6042, 2070.19]","[1047.26, -266.688, 1966.05]","[994.125, -502.838, 1801.51]","[899.648, -263.304, 2089.98]","[896.347, -440.493, 2026.78]","[792.596, -492.491, 2023.07]","[791.845, -884.272, 2023.9]","[791.845, -1251.07, 2023.9]","[985.346, -471.954, 1959.6]","[870.394, -635.226, 1624.67]","[870.407, -1002.25, 1623.49]","[726.143, -448.648, 2022.94]","[1002.98, -463.48, 1828.94]","[931.638, 43.9541, 2159.52]","[0, 0, 0]"
185,30.303,2,44,"[902.771, 149.012, 2184.81]","[924.21, -32.3696, 2144.26]","[851.547, -56.74, 2269.56]","[803.684, -303.141, 2198.23]","[731.486, -490.248, 1990.66]","[1052.4, -26.5397, 2066.49]","[1047.69, -268.101, 1968.11]","[990.45, -499.662, 1801.05]","[899.801, -262.799, 2093.01]","[896.403, -438.989, 2031.43]","[791.232, -494.06, 2025.69]","[790.571, -884.602, 2027.76]","[790.571, -1251.41, 2027.76]","[984.084, -473.946, 1959.46]","[870.802, -636.56, 1623.64]","[871.108, -1004.07, 1623.05]","[743.485, -459.07, 2025.25]","[999.991, -461.069, 1828.89]","[932.294, 43.9541, 2161.23]","[0, 0, 0]"
186,31.25,2,44,"[902.417, 149.798, 2185.14]","[924.402, -32.5744, 2146.84]","[851.062, -56.6016, 2271.0]","[804.295, -303.261, 2199.8]","[720.926, -478.687, 1986.6]","[1050.38, -26.2935, 2064.63]","[1047.99, -269.623, 1970.51]","[986.012, -496.587, 1800.85]","[899.815, -263.081, 2098.79]","[896.428, -437.538, 2038.84]","[790.153, -494.916, 2031.17]","[789.677, -884.994, 2035.38]","[789.677, -1251.8, 2035.38]","[980.978, -475.714, 1960.82]","[871.541, -638.049, 1623.6]","[872.091, -1005.72, 1623.87]","[734.811, -449.456, 2022.13]","[996.342, -458.76, 1829.13]","[932.565, 43.9542, 2162.79]","[0, 0, 0]"
187,30.303,2,44,"[902.006, 150.449, 2185.49]","[924.436, -32.8293, 2149.77]","[850.764, -56.4021, 2272.71]","[804.737, -303.78, 2203.56]","[734.785, -485.688, 1991.28]","[1049.04, -26.7037, 2064.55]","[1048.2, -271.056, 1972.97]","[984.162, -494.175, 1800.47]","[899.764, -263.686, 2105.79]","[896.424, -436.302, 2047.13]","[789.348, -495.339, 2035.6]","[789.046, -885.226, 2038.33]","[789.046, -1252.04, 2038.33]","[977.467, -476.007, 1963.38]","[872.405, -639.702, 1625.42]","[872.991, -1007.5, 1627.13]","[746.443, -455.372, 2026.66]","[994.835, -456.989, 1829.22]","[932.642, 43.9542, 2164.4]","[0, 0, 0]"
188,30.303,2,44,"[901.593, 150.965, 2185.96]","[924.419, -33.0344, 2152.52]","[850.352, -56.4751, 2274.07]","[804.697, -305.495, 2211.03]","[734.672, -474.87, 1989.19]","[1048.34, -28.9151, 2066.84]","[1048.31, -273.432, 1975.62]","[983.549, -492.345, 1799.21]","[899.447, -266.634, 2111.54]","[896.329, -437.518, 2053.57]","[789.926, -495.26, 2040.08]","[790.731, -884.874, 2042.73]","[790.731, -1251.69, 2042.73]","[974.739, -475.892, 1968.04]","[873.129, -640.664, 1629.54]","[873.538, -1007.84, 1632.86]","[746.343, -446.648, 2026.17]","[994.343, -455.859, 1828.61]","[932.649, 43.9541, 2166.03]","[0, 0, 0]"
189,31.25,2,44,"[900.858, 150.891, 2187.85]","[924.396, -33.2673, 2154.71]","[850.846, -56.8494, 2276.15]","[804.529, -307.36, 2219.94]","[716.089, -435.203, 1981.7]","[1047.27, -34.4134, 2071.33]","[1048.54, -277.541, 1976.55]","[982.364, -492.38, 1796.56]","[899.074, -270.097, 2114.72]","[896.217, -439.382, 2056.6]","[790.057, -495.719, 2042.1]","[753.371, -801.126, 1801.99]","[751.669, -1189.0, 1832.42]","[974.743, -476.012, 1971.59]","[873.374, -640.283, 1632.76]","[873.373, -1006.4, 1634.8]","[730.844, -413.932, 2021.4]","[993.393, -456.573, 1826.56]","[932.638, 43.8114, 2167.73]","[0, 0, 0]"
190,30.303,2,44,"[899.917, 148.686, 2192.06]","[924.44, -34.8782, 2156.43]","[852.171, -57.7304, 2279.78]","[804.499, -308.383, 2225.09]","[722.475, -438.542, 1987.04]","[1047.15, -41.5002, 2077.24]","[1048.59, -281.629, 1975.28]","[979.591, -491.35, 1794.94]","[898.631, -274.447, 2115.78]","[896.077, -442.339, 2056.95]","[789.976, -496.839, 2042.67]","[751.879, -817.872, 1824.79]","[752.719, -1195.07, 1838.82]","[975.338, -476.412, 1973.0]","[873.123, -639.906, 1634.05]","[872.772, -1006.27, 1634.33]","[736.155, -416.864, 2026.71]","[991.09, -456.396, 1825.0]","[932.742, 42.1873, 2169.5]","[0, 0, 0]"
191,30.303,2,44,"[899.067, 144.033, 2199.46]","[924.505, -37.9776, 2158.09]","[855.146, -60.7484, 2284.08]","[804.119, -309.625, 2224.75]","[741.26, -425.596, 1974.97]","[1048.82, -46.8791, 2083.16]","[1048.23, -284.112, 1974.66]","[973.634, -488.575, 1792.43]","[898.167, -279.384, 2115.66]","[895.927, -446.051, 2055.79]","[789.931, -498.745, 2042.56]","[823.049, -705.082, 1748.91]","[877.055, -977.402, 1678.24]","[976.218, -477.315, 1973.33]","[872.659, -639.079, 1633.97]","[872.233, -1005.17, 1633.29]","[751.726, -406.277, 2016.6]","[986.067, -454.497, 1822.8]","[932.903, 38.9976, 2171.62]","[0, 0, 0]"
192,30.303,2,44,"[898.754, 138.174, 2208.24]","[924.69, -41.7654, 2159.76]","[859.875, -65.2724, 2288.98]","[803.78, -310.797, 2221.34]","[748.296, -452.114, 1984.25]","[1054.22, -50.9708, 2093.65]","[1047.37, -283.676, 1976.16]","[967.461, -482.35, 1790.21]","[897.934, -284.362, 2113.89]","[895.82, -450.004, 2053.07]","[789.968, -503.192, 2041.8]","[780.414, -757.653, 1779.62]","[732.154, -1185.15, 1813.96]","[978.174, -479.91, 1972.61]","[871.423, -637.811, 1632.45]","[870.424, -1003.65, 1630.87]","[757.538, -428.587, 2023.76]","[980.779, -449.238, 1821.2]","[933.159, 35.0169, 2174.27]","[0, 0, 0]"
193,30.303,2,44,"[899.397, 131.8, 2217.28]","[925.004, -45.7243, 2160.86]","[864.852, -68.6238, 2294.94]","[804.737, -309.786, 2216.25]","[742.352, -468.503, 1991.28]","[1060.81, -52.0644, 2103.13]","[1046.69, -281.257, 1979.45]","[968.002, -474.392, 1786.98]","[898.29, -286.664, 2110.68]","[895.858, -451.682, 2049.75]","[790.486, -511.458, 2040.69]","[790.93, -907.571, 2039.72]","[790.93, -1274.36, 2039.72]","[981.336, -486.61, 1971.39]","[868.785, -635.594, 1629.19]","[866.748, -1000.74, 1626.5]","[752.737, -442.071, 2028.78]","[981.115, -442.204, 1819.06]","[933.487, 30.7665, 2176.8]","[0, 0, 0]"
194,31.25,2,44,"[900.395, 127.027, 2223.96]","[925.479, -48.7659, 2161.6]","[866.571, -72.0941, 2298.32]","[806.22, -311.767, 2214.84]","[734.892, -475.737, 1994.75]","[1066.08, -51.5219, 2109.63]","[1046.25, -278.489, 1982.46]","[969.702, -463.515, 1780.99]","[899.214, -286.712, 2106.28]","[896.105, -451.422, 2045.77]","[791.923, -524.561, 2038.75]","[793.069, -923.984, 2037.26]","[793.069, -1290.76, 2037.26]","[984.833, -502.539, 1970.46]","[863.595, -630.219, 1623.14]","[859.676, -992.881, 1618.51]","[746.773, -448.416, 2031.43]","[982.456, -432.679, 1814.57]","[933.88, 27.3361, 2179.31]","[0, 0, 0]"
195,30.303,2,44,"[901.741, 124.823, 2227.64]","[926.013, -50.5811, 2162.65]","[864.927, -74.9403, 2299.21]","[807.817, -315.296, 2215.26]","[733.812, -486.617, 2000.62]","[1069.69, -50.3125, 2114.33]","[1046.17, -276.348, 1986.0]","[958.41, -452.305, 1780.68]","[900.246, -285.373, 2102.82]","[896.449, -450.057, 2043.0]","[791.201, -532.246, 2036.8]","[790.338, -925.948, 2035.49]","[790.338, -1292.71, 2035.49]","[988.684, -511.647, 1968.93]","[849.04, -616.075, 1621.11]","[837.661, -971.814, 1620.53]","[746.143, -458.065, 2036.39]","[973.037, -422.979, 1814.9]","[934.324, 25.1412, 2181.96]","[0, 0, 0]"
196,30.303,2,44,"[904.314, 124.277, 2228.39]","[926.642, -51.3354, 2164.33]","[862.021, -77.0862, 2298.98]","[809.455, -319.571, 2217.7]","[741.889, -509.832, 2017.69]","[1068.72, -47.7069, 2111.62]","[1046.65, -278.082, 1990.88]","[941.451, -430.332, 1775.87]","[901.566, -283.202, 2100.43]","[896.932, -448.188, 2041.5]","[789.928, -538.108, 2034.43]","[788.828, -930.495, 2032.89]","[788.828, -1297.24, 2032.89]","[990.775, -520.312, 1966.32]","[856.28, -709.182, 1670.49]","[864.322, -1161.48, 1713.42]","[753.152, -478.129, 2051.03]","[958.989, -404.966, 1811.71]","[934.792, 24.0186, 2185.1]","[0, 0, 0]"
197,30.303,2,44,"[908.646, 125.0, 2227.73]","[927.435, -51.4861, 2166.0]","[859.185, -77.6607, 2298.87]","[810.59, -322.548, 2222.35]","[811.129, -658.88, 2226.07]","[1064.79, -43.3957, 2104.07]","[1047.76, -280.558, 1996.97]","[921.865, -398.567, 1772.63]","[902.968, -280.887, 2098.82]","[897.48, -446.503, 2040.87]","[788.716, -543.574, 2030.96]","[787.863, -940.353, 2028.59]","[787.863, -1307.09, 2028.59]","[988.852, -531.663, 1960.51]","[878.422, -817.388, 1760.22]","[896.255, -1267.76, 1829.8]","[811.129, -561.763, 2226.07]","[942.856, -378.913, 1810.02]","[935.436, 23.545, 2187.97]","[0, 0, 0]"
198,30.303,2,44,"[914.149, 126.051, 2226.89]","[928.3, -51.3195, 2167.1]","[858.368, -77.6552, 2299.24]","[807.039, -321.381, 2220.84]","[803.641, -654.37, 2218.75]","[1060.26, -39.4419, 2096.76]","[1049.35, -282.697, 2003.52]","[910.532, -360.691, 1769.28]","[904.328, -278.622, 2097.03]","[898.015, -444.9, 2040.2]","[787.758, -547.305, 2027.82]","[787.21, -941.974, 2025.95]","[787.21, -1308.69, 2025.95]","[986.893, -537.748, 1954.67]","[985.118, -933.27, 1950.83]","[985.118, -1299.98, 1950.83]","[803.641, -557.205, 2218.75]","[933.671, -347.707, 1808.32]","[936.18, 23.405, 2190.14]","[0, 0, 0]"
199,30.303,2,44,"[920.48, 126.916, 2226.22]","[929.304, -51.023, 2167.53]","[863.289, -78.1636, 2301.29]","[802.932, -318.132, 2218.55]","[799.776, -650.094, 2216.41]","[1059.03, -35.4874, 2093.85]","[1050.54, -281.142, 2005.99]","[904.962, -307.961, 1764.8]","[905.3, -276.536, 2094.97]","[898.327, -443.556, 2039.45]","[787.587, -548.224, 2027.16]","[787.716, -940.162, 2027.45]","[787.716, -1306.85, 2027.45]","[986.476, -536.822, 1952.14]","[986.358, -926.283, 1951.4]","[986.358, -1292.97, 1951.4]","[799.776, -552.893, 2216.41]","[929.222, -303.499, 1805.0]","[937.226, 23.4076, 2191.47]","[0, 0, 0]"
200,30.303,2,44,"[926.727, 128.134, 2225.86]","[930.781, -49.8242, 2167.88]","[882.893, -74.9437, 2313.39]","[800.877, -302.855, 2219.23]","[799.898, -625.258, 2220.06]","[1059.91, -32.7421, 2091.33]","[1050.9, -278.221, 2002.83]","[903.62, -247.999, 1763.02]","[906.127, -274.117, 2094.19]","[898.509, -441.755, 2039.39]","[789.554, -547.487, 2028.01]","[791.391, -938.027, 2029.27]","[791.391, -1304.69, 2029.27]","[985.695, -531.127, 1952.64]","[985.208, -917.26, 1954.15]","[985.208, -1283.92, 1954.15]","[799.898, -528.03, 2220.06]","[928.163, -253.015, 1802.99]","[938.943, 24.431, 2192.27]","[0, 0, 0]"
201,30.303,2,44,"[933.153, 129.214, 2225.58]","[933.732, -48.2324, 2168.25]","[919.307, -66.6698, 2326.33]","[821.19, -269.323, 2200.75]","[838.809, -578.701, 2185.03]","[1062.19, -34.1162, 2092.05]","[1051.23, -277.603, 1998.7]","[906.941, -186.016, 1773.26]","[907.29, -271.767, 2094.78]","[898.76, -439.809, 2040.23]","[793.004, -547.991, 2029.7]","[795.737, -939.655, 2031.26]","[795.737, -1306.29, 2031.26]","[984.339, -527.655, 1955.13]","[983.382, -916.566, 1957.72]","[983.382, -1283.2, 1957.72]","[838.809, -481.453, 2185.03]","[930.983, -201.209, 1810.83]","[942.507, 25.9476, 2192.63]","[0, 0, 0]"
